# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +8.1530000000000005e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -8.8035103102062067e-04 -5.6229190280532904e-01 -1.0852549676854243e-03
1.0000000000000001e-01 +8.1529997163961507e+00 +0.0000000000000000e+00 +9.9999999999463796e-02 -8.8052936716202801e-04 -5.6229221787821193e-01 -1.0852380395692785e-03
2.0000000000000001e-01 +8.1529988655856904e+00 +0.0000000000000000e+00 +1.9999999999571000e-01 -8.8067160847345269e-04 -5.6229253134412183e-01 -1.0852188697145116e-03
2.9999999999999999e-01 +8.1529974475670297e+00 +0.0000000000000000e+00 +2.9999999998552201e-01 -8.8077765795605033e-04 -5.6229284065572960e-01 -1.0851978774017070e-03
4.0000000000000002e-01 +8.1529954623438208e+00 +0.0000000000000000e+00 +3.9999999996568297e-01 -8.8084741837681185e-04 -5.6229314326576796e-01 -1.0851754819012915e-03
5.0000000000000000e-01 +8.1529929099124292e+00 +0.0000000000000000e+00 +4.9999999993297400e-01 -8.8088079233538340e-04 -5.6229343662698439e-01 -1.0851521024757079e-03
5.9999999999999998e-01 +8.1529897902728408e+00 +0.0000000000000000e+00 +5.9999999988417896e-01 -8.8087768233122208e-04 -5.6229371819191276e-01 -1.0851281583812446e-03
6.9999999999999996e-01 +8.1529861034287006e+00 +0.0000000000000000e+00 +6.9999999981608096e-01 -8.8083799083060071e-04 -5.6229398541272912e-01 -1.0851040688700227e-03
8.0000000000000004e-01 +8.1529818493763706e+00 +0.0000000000000000e+00 +7.9999999972546199e-01 -8.8076162033345320e-04 -5.6229423574119297e-01 -1.0850802531921458e-03
9.0000000000000002e-01 +8.1529770281158598e+00 +0.0000000000000000e+00 +8.9999999960910604e-01 -8.8064847344053584e-04 -5.6229446662841798e-01 -1.0850571305975249e-03
1.0000000000000000e+00 +8.1529716396507901e+00 +0.0000000000000000e+00 +9.9999999946379403e-01 -8.8049845292044091e-04 -5.6229467552472956e-01 -1.0850351203378712e-03
1.1000000000000001e+00 +8.1529656839775306e+00 +0.0000000000000000e+00 +1.0999999992863101e+00 -8.8031338063258185e-04 -5.6229486090393910e-01 -1.0850145673162905e-03
1.2000000000000000e+00 +8.1529591610960797e+00 +0.0000000000000000e+00 +1.1999999990734400e+00 -8.8010275413506246e-04 -5.6229502533657372e-01 -1.0849955190320600e-03
1.3000000000000000e+00 +8.1529520710100805e+00 +0.0000000000000000e+00 +1.2999999988219599e+00 -8.7987799012616806e-04 -5.6229517241764881e-01 -1.0849779486414731e-03
1.3999999999999999e+00 +8.1529444137122500e+00 +0.0000000000000000e+00 +1.3999999985286500e+00 -8.7965050563063106e-04 -5.6229530574269349e-01 -1.0849618293131023e-03
