# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
-0.0000000000000000e+00 +8.1530000000000094e+00 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +8.1529997163925092e+00 +0.0000000000000000e+00 -9.9999999999463796e-02 +5.6721282246301199e-06 +0.0000000000000000e+00 +9.9999999998391398e-01
-2.0000000000000001e-01 +8.1529988655711296e+00 +0.0000000000000000e+00 -1.9999999999571000e-01 +1.1344256449077801e-05 +0.0000000000000000e+00 +9.9999999993565403e-01
-2.9999999999999999e-01 +8.1529974475415692e+00 +0.0000000000000000e+00 -2.9999999998552201e-01 +1.7016384673160398e-05 +0.0000000000000000e+00 +9.9999999985522103e-01
-4.0000000000000002e-01 +8.1529954622965306e+00 +0.0000000000000000e+00 -3.9999999996568197e-01 +2.2688512896695601e-05 +0.0000000000000000e+00 +9.9999999974261600e-01
-5.0000000000000000e-01 +8.1529929098396696e+00 +0.0000000000000000e+00 -4.9999999993297300e-01 +2.8360641119500800e-05 +0.0000000000000000e+00 +9.9999999959783703e-01
-5.9999999999999998e-01 +8.1529897901673394e+00 +0.0000000000000000e+00 -5.9999999988417696e-01 +3.4032769341393599e-05 +0.0000000000000000e+00 +9.9999999942088502e-01
-6.9999999999999996e-01 +8.1529861032831796e+00 +0.0000000000000000e+00 -6.9999999981607697e-01 +3.9704897562191500e-05 +0.0000000000000000e+00 +9.9999999921176097e-01
-8.0000000000000004e-01 +8.1529818491871993e+00 +0.0000000000000000e+00 -7.9999999972545699e-01 +4.5377025781711899e-05 +0.0000000000000000e+00 +9.9999999897046299e-01
-9.0000000000000002e-01 +8.1529770278793894e+00 +0.0000000000000000e+00 -8.9999999960909804e-01 +5.1049153999772399e-05 +0.0000000000000000e+00 +9.9999999869699197e-01
-1.0000000000000000e+00 +8.1529716393597500e+00 +0.0000000000000000e+00 -9.9999999946378304e-01 +5.6721282216190502e-05 +0.0000000000000000e+00 +9.9999999839134801e-01
-1.1000000000000001e+00 +8.1529656836210105e+00 +0.0000000000000000e+00 -1.0999999992862901e+00 +6.2393410430783703e-05 +0.0000000000000000e+00 +9.9999999805353101e-01
-1.2000000000000000e+00 +8.1529591606740706e+00 +0.0000000000000000e+00 -1.1999999990734200e+00 +6.8065538643369497e-05 +0.0000000000000000e+00 +9.9999999768354098e-01
-1.3000000000000000e+00 +8.1529520705153100e+00 +0.0000000000000000e+00 -1.2999999988219300e+00 +7.3737666853765406e-05 +0.0000000000000000e+00 +9.9999999728137801e-01
-1.3999999999999999e+00 +8.1529444131410909e+00 +0.0000000000000000e+00 -1.3999999985286200e+00 +7.9409795061789000e-05 +0.0000000000000000e+00 +9.9999999684704199e-01
-1.5000000000000000e+00 +8.1529361885550298e+00 +0.0000000000000000e+00 -1.4999999981902701e+00 +8.5081923267257698e-05 +0.0000000000000000e+00 +9.9999999638053305e-01
-1.6000000000000001e+00 +8.1529273967571498e+00 +0.0000000000000000e+00 -1.5999999978036501e+00 +9.0754051469989097e-05 +0.0000000000000000e+00 +9.9999999588185096e-01
-1.7000000000000000e+00 +8.1529180377474404e+00 +0.0000000000000000e+00 -1.6999999973655600e+00 +9.6426179669800605e-05 +0.0000000000000000e+00 +9.9999999535099604e-01
-1.8000000000000000e+00 +8.1529081115222706e+00 +0.0000000000000000e+00 -1.7999999968727800e+00 +1.0209830786651001e-04 +0.0000000000000000e+00 +9.9999999478796797e-01
-1.8999999999999999e+00 +8.1528976180852606e+00 +0.0000000000000000e+00 -1.8999999963220899e+00 +1.0777043605993400e-04 +0.0000000000000000e+00 +9.9999999419276697e-01
