# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6632440441265741e-01 +7.7665875976486589e+00 -1.5216070035045928e+00 -8.7556092847644729e-01 -3.4066756170788599e+03 +5.2796058817677113e+04 -4.3950119151771562e+06 
+1.0000000000000001e-01 -5.6632440678405316e-01 +7.7665876434195589e+00 -1.5215802840675174e+00 -8.7738717105371877e-01 -3.4074937587390486e+03 +5.2804481150097105e+04 -4.3895499192344239e+06 
+2.0000000000000001e-01 -5.6632441383487075e-01 +7.7665877676022212e+00 -1.5215083505750577e+00 -8.8237067874333097e-01 -3.4097057788830689e+03 +5.2827717126544841e+04 -4.3747823880855143e+06 
+3.0000000000000004e-01 -5.6632442547004636e-01 +7.7665879504963620e+00 -1.5214035408867383e+00 -8.8976841282353525e-01 -3.4129480638914406e+03 +5.2862718537087771e+04 -4.3531370110317944e+06 
+4.0000000000000002e-01 -5.6632444159453910e-01 +7.7665881724066423e+00 -1.5212781899112400e+00 -8.9883751458482242e-01 -3.4168570696037709e+03 +5.2906438556342087e+04 -4.3270410468109334e+06 
+5.0000000000000000e-01 -5.6632446211327625e-01 +7.7665884136347172e+00 -1.5211446373571087e+00 -9.0883501009780432e-01 -3.4210691282461835e+03 +5.2955829443841569e+04 -4.2989225690915361e+06 
+5.9999999999999998e-01 -5.6632448693120896e-01 +7.7665886544819012e+00 -1.5210152189668713e+00 -9.1901792026689721e-01 -3.4252206797628337e+03 +5.3007843465383819e+04 -4.2712089189411830e+06 
+6.9999999999999996e-01 -5.6632451595328237e-01 +7.7665888752529479e+00 -1.5209022717091598e+00 -9.2864340835391468e-01 -3.4289481278549783e+03 +5.3059434080923667e+04 -4.2463276960002435e+06 
+7.9999999999999993e-01 -5.6632454908444030e-01 +7.7665890562517967e+00 -1.5208181327677197e+00 -9.3696861821428590e-01 -3.4318878721462961e+03 +5.3107554681507485e+04 -4.2267065205727667e+06 
+8.9999999999999991e-01 -5.6632458622962356e-01 +7.7665891777800811e+00 -1.5207751391633357e+00 -9.4325060868060018e-01 -3.4336763239245302e+03 +5.3149158034971369e+04 -4.2147729066337459e+06 
+9.9999999999999989e-01 -5.6632462729378175e-01 +7.7665892201449971e+00 -1.5207856270609119e+00 -9.4674669275337442e-01 -3.4339499130961540e+03 +5.3181199149626707e+04 -4.2129542577744890e+06 
+1.0999999999999999e+00 -5.6632467221760430e-01 +7.7665891700653296e+00 -1.5208576328958747e+00 -9.4693271650065325e-01 -3.4324674324389480e+03 +5.3201362726198495e+04 -4.2228612448655637e+06 
+1.2000000000000000e+00 -5.6632472108422482e-01 +7.7665890396339563e+00 -1.5209821438475439e+00 -9.4414349161070021e-01 -3.4294725553877679e+03 +5.3210147507569578e+04 -4.2428644110142058e+06 
+1.3000000000000000e+00 -5.6632477401227665e-01 +7.7665888472241482e+00 -1.5211459178737226e+00 -9.3892495555352562e-01 -3.4253291705360803e+03 +5.3208730676927502e+04 -4.2705299612837378e+06 
+1.4000000000000001e+00 -5.6632483112037479e-01 +7.7665886112106008e+00 -1.5213357167415162e+00 -9.3182310643238497e-01 -3.4204010584757712e+03 +5.3198289902698067e+04 -4.3034248489958644e+06 
+1.5000000000000002e+00 -5.6632489252714069e-01 +7.7665883499628530e+00 -1.5215383010702019e+00 -9.2338371436926847e-01 -3.4150520291712251e+03 +5.3180000859220163e+04 -4.3391158328207768e+06 
+1.6000000000000003e+00 -5.6632495835120678e-01 +7.7665880818522144e+00 -1.5217404296220771e+00 -9.1415261530375769e-01 -3.4096459421177146e+03 +5.3155039692357648e+04 -4.3751693369255103e+06 
+1.7000000000000004e+00 -5.6632502871118673e-01 +7.7665878252480161e+00 -1.5219288643190614e+00 -9.0467553652081967e-01 -3.4045465700378581e+03 +5.3124581474719460e+04 -4.4091523788554575e+06 
+1.8000000000000005e+00 -5.6632510372569067e-01 +7.7665875985184671e+00 -1.5220903680616760e+00 -8.9549814497978364e-01 -3.4001176575052368e+03 +5.3089800667026590e+04 -4.4386321663062330e+06 
+1.9000000000000006e+00 -5.6632518351337036e-01 +7.7665874200324403e+00 -1.5222116964903296e+00 -8.8716611912218180e-01 -3.3967231405445123e+03 +5.3051871668208289e+04 -4.4611746305720629e+06 
+2.0000000000000004e+00 -5.6632526819283246e-01 +7.7665873081508634e+00 -1.5222796133741949e+00 -8.8022476834350416e-01 -3.3947267323381452e+03 +5.3011965580914060e+04 -4.4743472189585939e+06 
+2.1000000000000005e+00 -5.6632535784387328e-01 +7.7665872759525474e+00 -1.5222848481701126e+00 -8.7506485581018423e-01 -3.3943863461435444e+03 +5.2971034807122109e+04 -4.4764263057348067e+06 
+2.2000000000000006e+00 -5.6632545239161014e-01 +7.7665873157225551e+00 -1.5222338089615701e+00 -8.7148087719106682e-01 -3.3955419989895986e+03 +5.2929335523905371e+04 -4.4684985679582413e+06 
+2.3000000000000007e+00 -5.6632555172259369e-01 +7.7665874146362519e+00 -1.5221367834731374e+00 -8.6912401299222652e-01 -3.3979303970045239e+03 +5.2886997731382893e+04 -4.4523479952001218e+06 
+2.4000000000000008e+00 -5.6632565572337246e-01 +7.7665875598709935e+00 -1.5220040608844145e+00 -8.6764551945356794e-01 -3.4012881986830089e+03 +5.2844152060020766e+04 -4.4297589283140264e+06 
+2.5000000000000009e+00 -5.6632576428050674e-01 +7.7665877386022224e+00 -1.5218459274235130e+00 -8.6669658091255508e-01 -3.4053521544653099e+03 +5.2800928629093403e+04 -4.4025150361786196e+06 
+2.6000000000000010e+00 -5.6632587728054473e-01 +7.7665879380101703e+00 -1.5216726713555415e+00 -8.6592858653661853e-01 -3.4098589598875296e+03 +5.2757459328304125e+04 -4.3724003635460911e+06 
+2.7000000000000011e+00 -5.6632599461006150e-01 +7.7665881452731966e+00 -1.5214945765556873e+00 -8.6499286460863467e-01 -3.4145454312087068e+03 +5.2713875665589985e+04 -4.3411981251982739e+06 
+2.8000000000000012e+00 -5.6632611615559791e-01 +7.7665883475713660e+00 -1.5213219320474625e+00 -8.6354081593899146e-01 -3.4191482545528279e+03 +5.2670309826865108e+04 -4.3106923849212825e+06 
+2.9000000000000012e+00 -5.6632624180371516e-01 +7.7665885320850174e+00 -1.5211650236567240e+00 -8.6122386029009967e-01 -3.4234042047080638e+03 +5.2626894254029517e+04 -4.2826665928489296e+06 
+3.0000000000000013e+00 -5.6632637144097508e-01 +7.7665886859998805e+00 -1.5210341367101765e+00 -8.5769365843359646e-01 -3.4270500731479483e+03 +5.2583763533166799e+04 -4.2589040788244130e+06 
+3.1000000000000014e+00 -5.6632650498144732e-01 +7.7665888003189005e+00 -1.5209374423968147e+00 -8.5274648476418735e-01 -3.4298771278356921e+03 +5.2541363202211287e+04 -4.2408121677532839e+06 
+3.2000000000000015e+00 -5.6632664244947761e-01 +7.7665888811953270e+00 -1.5208746865047877e+00 -8.4674003461881908e-01 -3.4318929228572838e+03 +5.2501205843875054e+04 -4.2282912342928546e+06 
+3.3000000000000016e+00 -5.6632678389698399e-01 +7.7665889385316857e+00 -1.5208435255182302e+00 -8.4016770919453954e-01 -3.4331584540783588e+03 +5.2465021533000727e+04 -4.2208655993485898e+06 
+3.4000000000000017e+00 -5.6632692937595575e-01 +7.7665889822302585e+00 -1.5208416039429595e+00 -8.3352289557495407e-01 -3.4337350279478751e+03 +5.2434540217109468e+04 -4.2180575517108347e+06 
+3.5000000000000018e+00 -5.6632707893832235e-01 +7.7665890221949301e+00 -1.5208665766172020e+00 -8.2729906644941131e-01 -3.4336836666559507e+03 +5.2411492651101857e+04 -4.2193913392239865e+06 
+3.6000000000000019e+00 -5.6632723263601703e-01 +7.7665890683311671e+00 -1.5209160986216734e+00 -8.2198977207630231e-01 -3.4330653737434150e+03 +5.2397610312913683e+04 -4.2243913976943148e+06 
+3.7000000000000020e+00 -5.6632739052099679e-01 +7.7665891305447845e+00 -1.5209878213006465e+00 -8.1808858982743060e-01 -3.4319412377698786e+03 +5.2394624969489058e+04 -4.2325816729039447e+06 
+3.8000000000000020e+00 -5.6632755264518242e-01 +7.7665892187395364e+00 -1.5210794016872773e+00 -8.1608902417715923e-01 -3.4303721925859027e+03 +5.2404267862105764e+04 -4.2434871816089386e+06 
+3.9000000000000021e+00 -5.6632771906051937e-01 +7.7665893428248749e+00 -1.5211884943017959e+00 -8.1648483085705215e-01 -3.4284192155824185e+03 +5.2428272398464280e+04 -4.2566327601327160e+06 
+4.0000000000000018e+00 -5.6632788981892568e-01 +7.7665895127084834e+00 -1.5213127581254395e+00 -8.1976970781787351e-01 -3.4261431574744661e+03 +5.2468371599085098e+04 -4.2715441487533459e+06 
