# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.6497307640378402e-01 +7.7390516886587051e+00 -2.0522217121533173e-01 +2.7312369277612227e+01 +4.2646411421798668e+01 -3.5934480593247758e+05 -5.2860175574922124e+06 
-1.0000000000000001e-01 -5.6497290041951675e-01 +7.7390221615866874e+00 -2.0967245236251317e-01 +2.7795272489898640e+01 +1.1038455926040331e+02 -3.6136149734267994e+05 -5.5317154687884906e+06 
-2.0000000000000001e-01 -5.6497273036433704e-01 +7.7389940882081305e+00 -2.1430337143819572e-01 +2.8250237756440288e+01 +1.8034311402469865e+02 -3.6325816885393346e+05 -5.7892547553281728e+06 
-2.9999999999999999e-01 -5.6497256640029359e-01 +7.7389675550248000e+00 -2.1906894722180487e-01 +2.8675738446246644e+01 +2.5198160942342443e+02 -3.6502775379677553e+05 -6.0566394595689606e+06 
-4.0000000000000002e-01 -5.6497240868948229e-01 +7.7389426485471393e+00 -2.2392320511874003e-01 +2.9070247688732785e+01 +3.2475970459083373e+02 -3.6666318408202025e+05 -6.3318742179354234e+06 
-5.0000000000000000e-01 -5.6497225739398071e-01 +7.7389194552839209e+00 -2.2882016308115022e-01 +2.9432238654423536e+01 +3.9813692577539575e+02 -3.6815739179318148e+05 -6.6129630597370146e+06 
-5.9999999999999998e-01 -5.6497211267588898e-01 +7.7388980617387855e+00 -2.3371384287457947e-01 +2.9760184671333501e+01 +4.7157286833779688e+02 -3.6950330989545770e+05 -6.8979103322367622e+06 
-6.9999999999999996e-01 -5.6497197469727733e-01 +7.7388785544161651e+00 -2.3855826410273462e-01 +3.0052559046632009e+01 +5.4452709372227730e+02 -3.7069387119045446e+05 -7.1847202390035978e+06 
-8.0000000000000004e-01 -5.6497184362026187e-01 +7.7388610198212433e+00 -2.4330744486892913e-01 +3.0307835049800577e+01 +6.1645914278994553e+02 -3.7172200817158812e+05 -7.4713969075451922e+06 
-9.0000000000000002e-01 -5.6497171960693948e-01 +7.7388455444533388e+00 -2.4791540535543233e-01 +3.0524486109596602e+01 +6.8682859243637927e+02 -3.7258065417500935e+05 -7.7559446255114013e+06 
-1.0000000000000000e+00 -5.6497160281943903e-01 +7.7388322148075908e+00 -2.5233616254727187e-01 +3.0700985762690241e+01 +7.5509496545319951e+02 -3.7326274308428890e+05 -8.0363674397290898e+06 
-1.1000000000000001e+00 -5.6497149341996789e-01 +7.7388211173829937e+00 -2.5652373148994767e-01 +3.0835807419439639e+01 +8.2071775474156652e+02 -3.7376120796817972e+05 -8.3106692734932238e+06 
-1.2000000000000000e+00 -5.6497139157057552e-01 +7.7388123386673984e+00 -2.6043212943956195e-01 +3.0927424780017507e+01 +8.8315649497584820e+02 -3.7406898344303906e+05 -8.5768542458008565e+06 
-1.3000000000000000e+00 -5.6497129743343166e-01 +7.7388059651503749e+00 -2.6401537388914420e-01 +3.0974311477205912e+01 +9.4187073351784011e+02 -3.7417900364523701e+05 -8.8329265556342565e+06 
-1.3999999999999999e+00 -5.6497121117076077e-01 +7.7388020833138658e+00 -2.6722747562428301e-01 +3.0974941336125649e+01 +9.9631989427195083e+02 -3.7408420371110912e+05 -9.0768898264040761e+06 
-1.5000000000000000e+00 -5.6497113294469958e-01 +7.7388007796361737e+00 -2.7002245016724669e-01 +3.0927788238262220e+01 +1.0459634935777449e+03 -3.7377751892839326e+05 -9.3067481236834228e+06 
-1.6000000000000001e+00 -5.6497106291745425e-01 +7.7388021405874419e+00 -2.7235430852641174e-01 +3.0831326285397243e+01 +1.0902609691952664e+03 -3.7325188578943221e+05 -9.5205051576432455e+06 
-1.7000000000000000e+00 -5.6497100125123034e-01 +7.7388062526377368e+00 -2.7417706290184424e-01 +3.0684029521963442e+01 +1.1286717880045644e+03 -3.7250024025258457e+05 -9.7161647921630088e+06 
-1.8000000000000000e+00 -5.6497094810828530e-01 +7.7388132022461518e+00 -2.7544472256955438e-01 +3.0484372270449960e+01 +1.1606553638781086e+03 -3.7151551974662382e+05 -9.8917306448254902e+06 
-1.8999999999999999e+00 -5.6497090365084390e-01 +7.7388230758674670e+00 -2.7611129486849534e-01 +3.0230828930519614e+01 +1.1856710782019522e+03 -3.7029066198861389e+05 -1.0045206186032275e+07 
-2.0000000000000000e+00 -5.6497086804117336e-01 +7.7388359599478358e+00 -2.7613079015401082e-01 +2.9921874093176502e+01 +1.2031783813593825e+03 -3.6881860561855242e+05 -1.0174595245994808e+07 
-2.1000000000000001e+00 -5.6497084135861475e-01 +7.7388519011169414e+00 -2.7547160331295595e-01 +2.9556459936433008e+01 +1.2127869668355886e+03 -3.6709391095258307e+05 -1.0278366793745929e+07 
-2.2000000000000002e+00 -5.6497082335074422e-01 +7.7388707872998248e+00 -2.7415919791922450e-01 +2.9135542074914085e+01 +1.2147022811911747e+03 -3.6511815131722443e+05 -1.0356834508399740e+07 
-2.2999999999999998e+00 -5.6497081368193292e-01 +7.7388924668755754e+00 -2.7223319047454042e-01 +2.8660600236179846e+01 +1.2092773739711847e+03 -3.6289478450736927e+05 -1.0410769063100273e+07 
-2.3999999999999999e+00 -5.6497081201661858e-01 +7.7389167882193046e+00 -2.6973319554374703e-01 +2.8133114274390103e+01 +1.1968652563421163e+03 -3.6042726910640096e+05 -1.0440940948374171e+07 
-2.5000000000000000e+00 -5.6497081801918192e-01 +7.7389435997137435e+00 -2.6669882776918935e-01 +2.7554563848337786e+01 +1.1778189418836371e+03 -3.5771906266346789e+05 -1.0448120670640366e+07 
-2.6000000000000001e+00 -5.6497083135404103e-01 +7.7389727497377550e+00 -2.6316969688214958e-01 +2.6926428757750788e+01 +1.1524913521243311e+03 -3.5477362366200838e+05 -1.0433078307162590e+07 
-2.7000000000000002e+00 -5.6497085168568228e-01 +7.7390040866711756e+00 -2.5918541746117341e-01 +2.6250188814858205e+01 +1.1212354980414698e+03 -3.5159441080911673e+05 -1.0396584357331058e+07 
-2.7999999999999998e+00 -5.6497087867845364e-01 +7.7390374588993076e+00 -2.5478559957871938e-01 +2.5527323699762555e+01 +1.0844043032691179e+03 -3.4818488216465007e+05 -1.0339408905549003e+07 
-2.8999999999999999e+00 -5.6497091199683136e-01 +7.7390727148103808e+00 -2.5000985453283109e-01 +2.4759313056687493e+01 +1.0423507148422782e+03 -3.4454849577357946e+05 -1.0262322153313957e+07 
-3.0000000000000000e+00 -5.6497095130519637e-01 +7.7391097027890057e+00 -2.4489779414019966e-01 +2.3947636687385668e+01 +9.9542768662507524e+02 -3.4068871079639153e+05 -1.0166094332288010e+07 
-3.1000000000000001e+00 -5.6497099626799951e-01 +7.7391482712311319e+00 -2.3948902391778609e-01 +2.3093774112148843e+01 +9.4398804851960233e+02 -3.3660898496023158e+05 -1.0051495078837350e+07 
-3.2000000000000002e+00 -5.6497104654965835e-01 +7.7391882685300688e+00 -2.3382315666060174e-01 +2.2199204987496053e+01 +8.8838476942243540e+02 -3.3231277701131598e+05 -9.9192947002546377e+06 
-3.2999999999999998e+00 -5.6497110181455623e-01 +7.7392295430882827e+00 -2.2793979737281256e-01 +2.1265408763036014e+01 +8.2897066313420908e+02 -3.2780354474464682e+05 -9.7702627532483470e+06 
-3.3999999999999999e+00 -5.6497116172717854e-01 +7.7392719433102162e+00 -2.2187855515359750e-01 +2.0293864907198969e+01 +7.6609861964524998e+02 -3.2308474635231198e+05 -9.6051691608139705e+06 
-3.5000000000000000e+00 -5.6497122595184812e-01 +7.7393153176060467e+00 -2.1567903718428971e-01 +1.9286052787903749e+01 +7.0012148797459338e+02 -3.1815983971723623e+05 -9.4247836467772238e+06 
-3.6000000000000001e+00 -5.6497129415302605e-01 +7.7393595143919161e+00 -2.0938084932146561e-01 +1.8243451687822276e+01 +6.3139208570762275e+02 -3.1303228256620921e+05 -9.2298757779352441e+06 
-3.7000000000000002e+00 -5.6497136599507602e-01 +7.7394043820914522e+00 -2.0302359826107283e-01 +1.7167540739446650e+01 +5.6026324374387775e+02 -3.0770553204401163e+05 -9.0212151855868865e+06 
-3.7999999999999998e+00 -5.6497144114238329e-01 +7.7394497691321300e+00 -1.9664688954962517e-01 +1.6059799064614143e+01 +4.8708776248515250e+02 -3.0218304561531194e+05 -8.7995713429135829e+06 
-3.8999999999999999e+00 -5.6497151925935363e-01 +7.7394955239481309e+00 -1.9029032541854499e-01 +1.4921705677119926e+01 +4.1221837853624078e+02 -2.9646828047201148e+05 -8.5657134270627890e+06 
-4.0000000000000000e+00 -5.6497160001036018e-01 +7.7395414949843149e+00 -1.8399351323561056e-01 +1.3754739385479207e+01 +3.3600791347576160e+02 -2.9056469301459414e+05 -8.3204109951774562e+06 
-4.0999999999999996e+00 -5.6497168310295942e-01 +7.7395875374882346e+00 -1.7779380435216091e-01 +1.2560977616185204e+01 +2.5883046849763105e+02 -2.8447999712258921e+05 -8.0646683325371752e+06 
-4.2000000000000002e+00 -5.6497176841267438e-01 +7.7396335367145976e+00 -1.7172043819599911e-01 +1.1344733708129699e+01 +1.8114403093894643e+02 -2.7823801735297113e+05 -7.8003876630869834e+06 
-4.2999999999999998e+00 -5.6497185585563525e-01 +7.7396793860971780e+00 -1.6580086220725218e-01 +1.0110842887500436e+01 +1.0342757643074260e+02 -2.7186639036469092e+05 -7.5296872818904128e+06 
