# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.9308572867176712e-01 +8.1218149989484694e+00 -1.6566119085009465e+00 +3.9707551604107273e+01 +1.9383192175999546e+04 -4.1044159415228316e+05 -8.0893475407020688e+07 
-1.0000000000000001e-01 -5.9308585538422409e-01 +8.1218341974939428e+00 -1.6486375458231481e+00 +3.8973408495582554e+01 +1.9223309207299477e+04 -4.0549783055616642e+05 -8.0150724325376913e+07 
-2.0000000000000001e-01 -5.9308598450286731e-01 +8.1218541741726309e+00 -1.6407198663124127e+00 +3.8278280082302921e+01 +1.9060657071284702e+04 -4.0085611691522127e+05 -7.9386827183795735e+07 
-2.9999999999999999e-01 -5.9308611555620472e-01 +8.1218748180246578e+00 -1.6329020701388370e+00 +3.7622496059015376e+01 +1.8896350392314045e+04 -3.9651635427313665e+05 -7.8607542986825794e+07 
-4.0000000000000002e-01 -5.9308624807284949e-01 +8.1218960180862378e+00 -1.6252273583970702e+00 +3.7006386240803486e+01 +1.8731503814641212e+04 -3.9247844442407938e+05 -7.7818630830970511e+07 
-5.0000000000000000e-01 -5.9308638158131000e-01 +8.1219176634042221e+00 -1.6177389354753191e+00 +3.6430280164094377e+01 +1.8567232049868158e+04 -3.8874228765214089e+05 -7.7025850136374146e+07 
-5.9999999999999998e-01 -5.9308651561016956e-01 +8.1219396430236692e+00 -1.6104800032957094e+00 +3.5894507424874853e+01 +1.8404649756750870e+04 -3.8530778462620015e+05 -7.6234960048411801e+07 
-6.9999999999999996e-01 -5.9308664968794622e-01 +8.1219618459905956e+00 -1.6034937665698843e+00 +3.5399397609784451e+01 +1.8244871655693154e+04 -3.8217483603097260e+05 -7.5451720017711267e+07 
-8.0000000000000004e-01 -5.9308678334315768e-01 +8.1219841613507953e+00 -1.5968234327769497e+00 +3.4945280301585683e+01 +1.8089012512152665e+04 -3.7934334251387150e+05 -7.4681889682264060e+07 
-9.0000000000000002e-01 -5.9308691610436637e-01 +8.1220064781575125e+00 -1.5905122056150114e+00 +3.4532484871038626e+01 +1.7938187027709049e+04 -3.7681320351295354e+05 -7.3931228387766883e+07 
-1.0000000000000000e+00 -5.9308704750008068e-01 +8.1220286854623929e+00 -1.5846032951158158e+00 +3.4161340715461918e+01 +1.7793510020546877e+04 -3.7458431857290753e+05 -7.3205496017004862e+07 
-1.1000000000000001e+00 -5.9308717705888225e-01 +8.1220506723224748e+00 -1.5791399102454480e+00 +3.3832177070086686e+01 +1.7656096290487680e+04 -3.7265658628169040e+05 -7.2510452361268938e+07 
-1.2000000000000000e+00 -5.9308730430919743e-01 +8.1220723277900593e+00 -1.5741652609595476e+00 +3.3545323270139249e+01 +1.7527060655279831e+04 -3.7102990570808679e+05 -7.1851857287324116e+07 
-1.3000000000000000e+00 -5.9308742877956422e-01 +8.1220935409280592e+00 -1.5697225580961955e+00 +3.3301108332732426e+01 +1.7407517948051525e+04 -3.6970417404314695e+05 -7.1235470722859606e+07 
-1.3999999999999999e+00 -5.9308754999851854e-01 +8.1221142007962239e+00 -1.5658550129074802e+00 +3.3099861315942846e+01 +1.7298583011149753e+04 -3.6867928856021765e+05 -7.0667052635576025e+07 
-1.5000000000000000e+00 -5.9308766749450392e-01 +8.1221341964580063e+00 -1.5626058410096471e+00 +3.2941911145794435e+01 +1.7201370769077690e+04 -3.6795514569887664e+05 -7.0152363373602107e+07 
-1.6000000000000001e+00 -5.9308778079602553e-01 +8.1221534169813232e+00 -1.5600182537413214e+00 +3.2827586555341078e+01 +1.7116996064064195e+04 -3.6753164057603187e+05 -6.9697162883662939e+07 
-1.7000000000000000e+00 -5.9308788943155111e-01 +8.1221717514305585e+00 -1.5581354668697984e+00 +3.2757216343931418e+01 +1.7046573821139798e+04 -3.6740866858223447e+05 -6.9307211495654896e+07 
-1.8000000000000000e+00 -5.9308799292956760e-01 +8.1221890888811235e+00 -1.5570006973730941e+00 +3.2731128917628098e+01 +1.6991218986456970e+04 -3.6758612259979494e+05 -6.8988269626511887e+07 
