# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +7.9199999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.7088187605622416e-19 -5.6449447115346330e-01 -4.0718423615827064e-19
1.0000000000000001e-01 +7.9199997179480164e+00 +0.0000000000000000e+00 +9.9999999999469638e-02 +1.3718360894799095e-18 -5.6449447325700486e-01 -2.5231591645799480e-18
2.0000000000000001e-01 +7.9199988717920640e+00 +0.0000000000000000e+00 +1.9999999999575713e-01 +3.9565476793754008e-18 -5.6449447960337995e-01 -4.5363705355627831e-18
3.0000000000000004e-01 +7.9199974615321365e+00 +0.0000000000000000e+00 +2.9999999998568039e-01 +7.4977963915904138e-18 -5.6449449024621368e-01 -6.3619315767112003e-18
4.0000000000000002e-01 +7.9199954871682232e+00 +0.0000000000000000e+00 +3.9999999996605723e-01 +1.1368367586641042e-17 -5.6449450523913125e-01 -7.9149543391404960e-18
5.0000000000000000e-01 +7.9199929487003091e+00 +0.0000000000000000e+00 +4.9999999993370553e-01 +1.4941048722393460e-17 -5.6449452463575800e-01 -9.1105499877458297e-18
5.9999999999999998e-01 +7.9199898461283746e+00 +0.0000000000000000e+00 +5.9999999988544317e-01 +1.7588625836767920e-17 -5.6449454848971869e-01 -9.8638290915535168e-18
6.9999999999999996e-01 +7.9199861794523967e+00 +0.0000000000000000e+00 +6.9999999981808803e-01 +1.8683880030446161e-17 -5.6449457685463733e-01 -1.0089901914215327e-17
7.9999999999999993e-01 +7.9199819486723468e+00 +0.0000000000000000e+00 +7.9999999972845792e-01 +1.7599583949564546e-17 -5.6449460978413768e-01 -9.7038787047064884e-18
8.9999999999999991e-01 +7.9199771537881922e+00 +0.0000000000000000e+00 +8.9999999961337074e-01 +1.3708498268374230e-17 -5.6449464733184229e-01 -8.6208699882881143e-18
9.9999999999999989e-01 +7.9199717947998947e+00 +0.0000000000000000e+00 +9.9999999946964435e-01 +6.3833681718500014e-18 -5.6449468955137250e-01 -6.7559868577949407e-18
1.0999999999999999e+00 +7.9199658717074133e+00 +0.0000000000000000e+00 +1.0999999992940965e+00 -4.7360715680943892e-18 -5.6449473646059745e-01 -4.0733460452114377e-18
1.2000000000000000e+00 +7.9199593845107010e+00 +0.0000000000000000e+00 +1.1999999990835453e+00 -1.8942067573918901e-17 -5.6449478793438368e-01 -7.3308225914841363e-19
1.3000000000000000e+00 +7.9199523332097064e+00 +0.0000000000000000e+00 +1.2999999988348083e+00 -3.5259863400071655e-17 -5.6449484381184889e-01 +3.0556705592688408e-18
1.4000000000000001e+00 +7.9199447178043743e+00 +0.0000000000000000e+00 +1.3999999985447038e+00 -5.2714705793223073e-17 -5.6449490393211355e-01 +7.0837857242019154e-18
