# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +8.1530000000000094e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -2.8399884023471145e-02 -5.3669967324851720e-01 +5.3298233210911381e-03
1.0000000000000001e-01 +8.1529997163925092e+00 +0.0000000000000000e+00 +9.9999999999463796e-02 -2.8399878295591079e-02 -5.3669970076841111e-01 +5.3298309211042352e-03
2.0000000000000001e-01 +8.1529988655711296e+00 +0.0000000000000000e+00 +1.9999999999571000e-01 -2.8399869756925180e-02 -5.3669974832803424e-01 +5.3298374721684376e-03
2.9999999999999999e-01 +8.1529974475415692e+00 +0.0000000000000000e+00 +2.9999999998552201e-01 -2.8399858927100858e-02 -5.3669981483187246e-01 +5.3298432640111566e-03
4.0000000000000002e-01 +8.1529954622965306e+00 +0.0000000000000000e+00 +3.9999999996568197e-01 -2.8399846325750933e-02 -5.3669989918448902e-01 +5.3298485863591686e-03
5.0000000000000000e-01 +8.1529929098396696e+00 +0.0000000000000000e+00 +4.9999999993297300e-01 -2.8399832472504698e-02 -5.3670000029035192e-01 +5.3298537289372255e-03
5.9999999999999998e-01 +8.1529897901673394e+00 +0.0000000000000000e+00 +5.9999999988417696e-01 -2.8399817886995110e-02 -5.3670011705397291e-01 +5.3298589814698601e-03
6.9999999999999996e-01 +8.1529861032831796e+00 +0.0000000000000000e+00 +6.9999999981607697e-01 -2.8399803088853485e-02 -5.3670024837980457e-01 +5.3298646336807235e-03
8.0000000000000004e-01 +8.1529818491871993e+00 +0.0000000000000000e+00 +7.9999999972545699e-01 -2.8399788597713867e-02 -5.3670039317232454e-01 +5.3298709752938218e-03
9.0000000000000002e-01 +8.1529770278793894e+00 +0.0000000000000000e+00 +8.9999999960909804e-01 -2.8399774933211899e-02 -5.3670055033601305e-01 +5.3298782960336868e-03
1.0000000000000000e+00 +8.1529716393597500e+00 +0.0000000000000000e+00 +9.9999999946378304e-01 -2.8399762614985023e-02 -5.3670071877535763e-01 +5.3298868856257887e-03
1.1000000000000001e+00 +8.1529656836210105e+00 +0.0000000000000000e+00 +1.0999999992862901e+00 -2.8399752162675537e-02 -5.3670089739491056e-01 +5.3298970337975161e-03
1.2000000000000000e+00 +8.1529591606740706e+00 +0.0000000000000000e+00 +1.1999999990734200e+00 -2.8399744095921046e-02 -5.3670108509910597e-01 +5.3299090302766838e-03
1.3000000000000000e+00 +8.1529520705153100e+00 +0.0000000000000000e+00 +1.2999999988219300e+00 -2.8399738934367195e-02 -5.3670128079250468e-01 +5.3299231647944371e-03
1.3999999999999999e+00 +8.1529444131410909e+00 +0.0000000000000000e+00 +1.3999999985286200e+00 -2.8399737197662433e-02 -5.3670148337969181e-01 +5.3299397270845624e-03
1.5000000000000000e+00 +8.1529361885550298e+00 +0.0000000000000000e+00 +1.4999999981902701e+00 -2.8399739405455347e-02 -5.3670169176522708e-01 +5.3299590068833910e-03
1.6000000000000001e+00 +8.1529273967571498e+00 +0.0000000000000000e+00 +1.5999999978036501e+00 -2.8399746077399125e-02 -5.3670190485372948e-01 +5.3299812939310255e-03
