# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
-0.0000000000000000e+00 +8.1530000000000094e+00 +0.0000000000000000e+00 -0.0000000000000000e+00 -2.8426467536417730e-02 -5.3671248013329487e-01 +5.3509722724512931e-03
-1.0000000000000001e-01 +8.1529997163925092e+00 +0.0000000000000000e+00 -9.9999999999463796e-02 -2.8426542557902452e-02 -5.3671269749619033e-01 +5.3510338921911975e-03
-2.0000000000000001e-01 +8.1529988655711296e+00 +0.0000000000000000e+00 -1.9999999999571000e-01 -2.8426621091489069e-02 -5.3671291742777616e-01 +5.3510976775607427e-03
-2.9999999999999999e-01 +8.1529974475415692e+00 +0.0000000000000000e+00 -2.9999999998552201e-01 -2.8426702586285560e-02 -5.3671313938303611e-01 +5.3511635858071969e-03
-4.0000000000000002e-01 +8.1529954622965306e+00 +0.0000000000000000e+00 -3.9999999996568197e-01 -2.8426786491401727e-02 -5.3671336281704896e-01 +5.3512315741794667e-03
-5.0000000000000000e-01 +8.1529929098396696e+00 +0.0000000000000000e+00 -4.9999999993297300e-01 -2.8426872255939432e-02 -5.3671358718481488e-01 +5.3513015999262789e-03
-5.9999999999999998e-01 +8.1529897901673394e+00 +0.0000000000000000e+00 -5.9999999988417696e-01 -2.8426959329000027e-02 -5.3671381194138623e-01 +5.3513736202975368e-03
-6.9999999999999996e-01 +8.1529861032831796e+00 +0.0000000000000000e+00 -6.9999999981607697e-01 -2.8427047159678497e-02 -5.3671403654176264e-01 +5.3514475925432112e-03
-8.0000000000000004e-01 +8.1529818491871993e+00 +0.0000000000000000e+00 -7.9999999972545699e-01 -2.8427135197067889e-02 -5.3671426044097004e-01 +5.3515234739141332e-03
-9.0000000000000002e-01 +8.1529770278793894e+00 +0.0000000000000000e+00 -8.9999999960909804e-01 -2.8427222890257856e-02 -5.3671448309403413e-01 +5.3516012216617030e-03
-1.0000000000000000e+00 +8.1529716393597500e+00 +0.0000000000000000e+00 -9.9999999946378304e-01 -2.8427309688334675e-02 -5.3671470395597964e-01 +5.3516807930378786e-03
-1.1000000000000001e+00 +8.1529656836210105e+00 +0.0000000000000000e+00 -1.0999999992862901e+00 -2.8427395040384298e-02 -5.3671492248188535e-01 +5.3517621452956942e-03
-1.2000000000000000e+00 +8.1529591606740706e+00 +0.0000000000000000e+00 -1.1999999990734200e+00 -2.8427478395481865e-02 -5.3671513812669458e-01 +5.3518452356873560e-03
-1.3000000000000000e+00 +8.1529520705153100e+00 +0.0000000000000000e+00 -1.2999999988219300e+00 -2.8427559202705170e-02 -5.3671535034545670e-01 +5.3519300214666396e-03
