# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +5.4440000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +5.4439997168611090e+00 +0.0000000000000000e+00 +9.9999999999465558e-02 -5.6627778206578674e-06 +0.0000000000000000e+00 +9.9999999998396649e-01
2.0000000000000001e-01 +5.4439988674444333e+00 +0.0000000000000000e+00 +1.9999999999572440e-01 -1.1325555700887203e-05 +0.0000000000000000e+00 +9.9999999993586586e-01
3.0000000000000004e-01 +5.4439974517499650e+00 +0.0000000000000000e+00 +2.9999999998556981e-01 -1.6988333697180579e-05 +0.0000000000000000e+00 +9.9999999985569821e-01
4.0000000000000002e-01 +5.4439954697776889e+00 +0.0000000000000000e+00 +3.9999999996579511e-01 -2.2651111862671860e-05 +0.0000000000000000e+00 +9.9999999974346354e-01
5.0000000000000000e-01 +5.4439929215275855e+00 +0.0000000000000000e+00 +4.9999999993319361e-01 -2.8313890247136221e-05 +0.0000000000000000e+00 +9.9999999959916175e-01
5.9999999999999998e-01 +5.4439898069996309e+00 +0.0000000000000000e+00 +5.9999999988455854e-01 -3.3976668896990139e-05 +0.0000000000000000e+00 +9.9999999942279294e-01
6.9999999999999996e-01 +5.4439861261937956e+00 +0.0000000000000000e+00 +6.9999999981668326e-01 -3.9639447855291309e-05 +0.0000000000000000e+00 +9.9999999921435700e-01
7.9999999999999993e-01 +5.4439818791100478e+00 +0.0000000000000000e+00 +7.9999999972636104e-01 -4.5302227161738490e-05 +0.0000000000000000e+00 +9.9999999897385405e-01
8.9999999999999991e-01 +5.4439770657483502e+00 +0.0000000000000000e+00 +8.9999999961038513e-01 -5.0965006852671348e-05 +0.0000000000000000e+00 +9.9999999870128398e-01
9.9999999999999989e-01 +5.4439716861086627e+00 +0.0000000000000000e+00 +9.9999999946554885e-01 -5.6627786961070187e-05 +0.0000000000000000e+00 +9.9999999839664677e-01
1.0999999999999999e+00 +5.4439657401909427e+00 +0.0000000000000000e+00 +1.0999999992886456e+00 -6.2290567516778256e-05 +0.0000000000000000e+00 +9.9999999805994255e-01
