# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6449446604914100e-01 +7.7431714720549252e+00 -4.5565983598057230e-01 -1.6746484654731713e+01 -3.7647681720335311e+02 -3.3215738329000087e+04 -1.1813328810257940e+06 
+1.0000000000000001e-01 -5.6449446818238058e-01 +7.7431714771378104e+00 -4.5566404562473745e-01 -1.6746266967668348e+01 -3.7642987131818552e+02 -3.3219165088368893e+04 -1.1814479831867279e+06 
+2.0000000000000001e-01 -5.6449447460464131e-01 +7.7431714901883861e+00 -4.5567479910749503e-01 -1.6745710499016223e+01 -3.7630983973434564e+02 -3.3227920999004047e+04 -1.1817423036760411e+06 
+3.0000000000000004e-01 -5.6449448534975499e-01 +7.7431715079035790e+00 -4.5568927937040982e-01 -1.6744959935702223e+01 -3.7614804033626854e+02 -3.3239721010104106e+04 -1.1821386182822625e+06 
+4.0000000000000002e-01 -5.6449450045153438e-01 +7.7431715269917509e+00 -4.5570467253251368e-01 -1.6744160404291204e+01 -3.7597570763291981e+02 -3.3252276572134346e+04 -1.1825602542727236e+06 
+5.0000000000000000e-01 -5.6449451994381450e-01 +7.7431715441497948e+00 -4.5571816131855880e-01 -1.6743456573660637e+01 -3.7582416381434746e+02 -3.3263302837726129e+04 -1.1829299605817844e+06 
+5.9999999999999998e-01 -5.6449454386039710e-01 +7.7431715560813315e+00 -4.5572693395134251e-01 -1.6742993396455958e+01 -3.7572458306736212e+02 -3.3270512605538381e+04 -1.1831714901297877e+06 
+6.9999999999999996e-01 -5.6449457223512745e-01 +7.7431715594882453e+00 -4.5572817082241301e-01 -1.6742915741568222e+01 -3.7570835656492005e+02 -3.3271619395542919e+04 -1.1832071020801046e+06 
+7.9999999999999993e-01 -5.6449460510181437e-01 +7.7431715510694570e+00 -4.5571905920414985e-01 -1.6743368376701710e+01 -3.7580668315848624e+02 -3.3264337482360679e+04 -1.1829603827777461e+06 
+8.9999999999999991e-01 -5.6449464249427905e-01 +7.7431715275278279e+00 -4.5569678356352639e-01 -1.6744496224113895e+01 -3.7605084404534671e+02 -3.3246379877883432e+04 -1.1823543376258654e+06 
+9.9999999999999989e-01 -5.6449468444635242e-01 +7.7431714855666360e+00 -4.5565852708460680e-01 -1.6746444229225506e+01 -3.7647215244180080e+02 -3.3215459375312443e+04 -1.1813117635913345e+06 
+1.0999999999999999e+00 -5.6449473097011382e-01 +7.7431714242775422e+00 -4.5560332518755847e-01 -1.6749318978237820e+01 -3.7707294915277879e+02 -3.3170114278766494e+04 -1.1798881398944722e+06 
+1.2000000000000000e+00 -5.6449478199061709e-01 +7.7431713522641630e+00 -4.5553764609081193e-01 -1.6753069100100877e+01 -3.7773969819562865e+02 -3.3112223164347095e+04 -1.1786659134162047e+06 
+1.3000000000000000e+00 -5.6449483741113904e-01 +7.7431712804922208e+00 -4.5546982382757545e-01 -1.6757602367156029e+01 -3.7832986495447534e+02 -3.3044511247906994e+04 -1.1783585108877555e+06 
+1.4000000000000001e+00 -5.6449489713495904e-01 +7.7431712199226475e+00 -4.5540819196850463e-01 -1.6762826351783357e+01 -3.7870092418560756e+02 -3.2969705399480263e+04 -1.1796793103043255e+06 
+1.5000000000000002e+00 -5.6449496106536134e-01 +7.7431711815246755e+00 -4.5536108358903699e-01 -1.6768648970784092e+01 -3.7871036404147003e+02 -3.2890529658169464e+04 -1.1833415931130927e+06 
+1.6000000000000003e+00 -5.6449502910562754e-01 +7.7431711762584028e+00 -4.5533683213461684e-01 -1.6774977740259185e+01 -3.7821566069882016e+02 -3.2809711475313343e+04 -1.1900587314874844e+06 
+1.7000000000000004e+00 -5.6449510115903445e-01 +7.7431712150918539e+00 -4.5534377212516514e-01 -1.6781720511572420e+01 -3.7707426159053495e+02 -3.2729975517987667e+04 -1.2005442868193949e+06 
+1.8000000000000005e+00 -5.6449517712887420e-01 +7.7431713089895489e+00 -4.5539023555342156e-01 -1.6788784970701421e+01 -3.7514367902326609e+02 -3.2654047921578578e+04 -1.2155113953286489e+06 
+1.9000000000000006e+00 -5.6449525691840929e-01 +7.7431714689204698e+00 -4.5548455990068193e-01 -1.6796078980492243e+01 -3.7228127567094776e+02 -3.2584653414952994e+04 -1.2356742064143568e+06 
+2.0000000000000004e+00 -5.6449534043093230e-01 +7.7431717058470593e+00 -4.5563507713856427e-01 -1.6803510117154442e+01 -3.6834456363998999e+02 -3.2524519172386361e+04 -1.2617458571473218e+06 
+2.1000000000000005e+00 -5.6449542760376148e-01 +7.7431720235122867e+00 -4.5584636151009805e-01 -1.6810923786218854e+01 -3.6326294295888255e+02 -3.2476027744652616e+04 -1.2940539779629342e+06 
+2.2000000000000006e+00 -5.6449551850997126e-01 +7.7431723967234500e+00 -4.5610792533833205e-01 -1.6817924663738705e+01 -3.5725229073434912e+02 -3.2440098403716358e+04 -1.3314022939307464e+06 
+2.3000000000000007e+00 -5.6449561325653208e-01 +7.7431727930542973e+00 -4.5640550072325980e-01 -1.6824059957812842e+01 -3.5060000985530814e+02 -3.2417256968160185e+04 -1.3722169467824264e+06 
+2.4000000000000008e+00 -5.6449571195037240e-01 +7.7431731800777177e+00 -4.5672482645132750e-01 -1.6828876848112134e+01 -3.4359332923328600e+02 -3.2408029428432405e+04 -1.4149252344877967e+06 
+2.5000000000000009e+00 -5.6449581469845833e-01 +7.7431735253649503e+00 -4.5705163550700706e-01 -1.6831922442646334e+01 -3.3651962681841860e+02 -3.2412942385505481e+04 -1.4579534789781640e+06 
+2.6000000000000010e+00 -5.6449592160773687e-01 +7.7431737964847418e+00 -4.5737166322014555e-01 -1.6832743751330117e+01 -3.2966622688004747e+02 -3.2432523195448128e+04 -1.4997283340044380e+06 
