--- model polynom_b (rz < 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]   PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)    
 0.1250 ,  +0.40665 ,  +0.0000e+00 ,  -7.7603e-01 ,  -9.9816e-02 ,  +2.9295e+00 ,  +1.4387e+03 ,  +1.0202e+03 ,  -4.8582e+06 , 
 0.0550 ,  +0.17981 ,  +0.0000e+00 ,  -7.7447e-01 ,  -1.1878e-01 ,  +1.3483e+00 ,  +1.2583e+03 ,  +4.2395e+03 ,  -3.8044e+06 , 
 0.0100 ,  +0.03263 ,  +0.0000e+00 ,  -7.6986e-01 ,  -1.2950e-01 ,  -1.8582e+00 ,  +8.2521e+02 ,  +2.2757e+04 ,  -2.3321e+06 , 
 0.0050 ,  +0.01625 ,  +0.0000e+00 ,  -7.6287e-01 ,  -1.5578e-01 ,  -3.4812e+00 ,  +7.6491e+02 ,  +2.7349e+04 ,  -2.5726e+06 , 
 0.0050 ,  +0.01620 ,  +0.0000e+00 ,  -7.5443e-01 ,  -2.7617e-01 ,  -6.4880e+00 ,  +7.4849e+02 ,  +4.2457e+04 ,  -2.4991e+06 , 
 0.0050 ,  +0.01617 ,  +0.0000e+00 ,  -7.4933e-01 ,  -3.7832e-01 ,  -2.7984e+00 ,  +7.4177e+02 ,  +2.9102e+04 ,  -2.5381e+06 , 
 0.0050 ,  +0.01620 ,  +0.0000e+00 ,  -7.5269e-01 ,  -3.0370e-01 ,  -4.1534e+00 ,  +5.6697e+02 ,  +3.3529e+04 ,  -1.7567e+06 , 
 0.0100 ,  +0.03256 ,  +0.0000e+00 ,  -7.6419e-01 ,  -1.5412e-01 ,  -2.8308e+00 ,  +7.6175e+02 ,  +2.7824e+04 ,  -2.4892e+06 , 
 0.0100 ,  +0.03270 ,  +0.0000e+00 ,  -7.7109e-01 ,  -1.1382e-01 ,  -2.5775e+00 ,  +7.9991e+02 ,  +2.8935e+04 ,  -2.5234e+06 , 
 0.1750 ,  +0.57089 ,  +0.0000e+00 ,  -7.7432e-01 ,  +2.9533e-02 ,  -1.9825e+00 ,  +3.1007e+02 ,  +2.9617e+04 ,  -7.9476e+05 , 
 0.1750 ,  +0.57009 ,  +0.0000e+00 ,  -7.7355e-01 ,  +6.7194e-02 ,  +4.1080e+00 ,  +4.3409e+01 ,  +1.3729e+03 ,  +7.0207e+05 , 
 0.0200 ,  +0.06303 ,  +0.0000e+00 ,  -7.8323e-01 ,  -2.2018e-01 ,  +7.4783e+00 ,  +3.7193e+02 ,  +2.1165e+04 ,  -1.4542e+06 , 
 0.0100 ,  +0.02709 ,  +0.0000e+00 ,  -6.7128e-01 ,  -4.3805e-01 ,  +1.6765e+01 ,  +1.5895e+01 ,  +1.8235e+04 ,  -1.3118e+06 , 
 0.0150 ,  +0.02854 ,  +0.0000e+00 ,  -3.5618e-01 ,  -2.4331e+00 ,  +2.1149e+01 ,  -3.6787e+01 ,  +1.5958e+04 ,  -1.3394e+06 , 
 0.0200 ,  +0.01987 ,  +0.0000e+00 ,  -1.0637e-01 ,  -2.1829e+00 ,  +1.1088e+01 ,  +4.3646e+01 ,  +5.5660e+03 ,  -8.5646e+05 , 
 0.0300 ,  +0.01180 ,  +0.0000e+00 ,  -2.3996e-02 ,  -8.9238e-01 ,  +3.3942e+00 ,  +1.0521e+02 ,  +2.3071e+03 ,  -4.8638e+05 , 
 0.0320 ,  +0.00439 ,  +0.0000e+00 ,  -4.5704e-03 ,  -2.6051e-01 ,  +7.0237e-01 ,  +5.6249e+01 ,  +6.4975e+02 ,  -2.2126e+05 , 
 0.0325 ,  +0.00333 ,  +1.0664e-04 ,  -1.1535e-03 ,  -1.1459e-01 ,  -4.3133e-01 ,  -1.7369e+02 ,  +4.0591e+03 ,  +6.1519e+05 , 
