# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6604498457209895e-01 +7.7559472490251089e+00 -5.0810750193958487e-01 -1.8027425919148808e+01 -2.6167530875291163e+02 -2.2518228304931643e+04 -1.2528284797445803e+06 
+1.0000000000000001e-01 -5.6604498697872063e-01 +7.7559472387919079e+00 -5.0808540742524755e-01 -1.8026613691313411e+01 -2.6223433895621315e+02 -2.2527046236047554e+04 -1.2490978175533041e+06 
+2.0000000000000001e-01 -5.6604499410694842e-01 +7.7559472109289587e+00 -5.0802814373173955e-01 -1.8024436203449515e+01 -2.6369081845280670e+02 -2.2550632750047705e+04 -1.2393344333748294e+06 
+3.0000000000000004e-01 -5.6604500581934558e-01 +7.7559471696832789e+00 -5.0794923679144433e-01 -1.8021281908788541e+01 -2.6571393699029528e+02 -2.2584689787032268e+04 -1.2256805008865211e+06 
+4.0000000000000002e-01 -5.6604502197846984e-01 +7.7559471193045590e+00 -5.0786221331093262e-01 -1.8017539366677873e+01 -2.6797286735546999e+02 -2.2624918441036389e+04 -1.2102782910884046e+06 
+5.0000000000000000e-01 -5.6604504244688469e-01 +7.7559470640428270e+00 -5.0778059927955910e-01 -1.8013597155605588e+01 -2.7013679787276897e+02 -2.2667019627923069e+04 -1.1952699849743389e+06 
+5.9999999999999998e-01 -5.6604506708713453e-01 +7.7559470081489961e+00 -5.0771792402665505e-01 -1.8009843884405690e+01 -2.7187482748207600e+02 -2.2706694032937499e+04 -1.1827983638384256e+06 
+6.9999999999999996e-01 -5.6604509576180262e-01 +7.7559469558725240e+00 -5.0768770955061826e-01 -1.8006668105321406e+01 -2.7285625808242696e+02 -2.2739642794324474e+04 -1.1750048186899442e+06 
+7.9999999999999993e-01 -5.6604512833341558e-01 +7.7559469114616739e+00 -5.0770348865494630e-01 -1.8004458335027721e+01 -2.7275009109250072e+02 -2.2761567251503500e+04 -1.1740328079407818e+06 
+8.9999999999999991e-01 -5.6604516466455457e-01 +7.7559468791719937e+00 -5.0777878388812070e-01 -1.8003603380124733e+01 -2.7122561106064558e+02 -2.2768166380055354e+04 -1.1820238547091139e+06 
+9.9999999999999989e-01 -5.6604520461777408e-01 +7.7559468632521957e+00 -5.0792712246059890e-01 -1.8004491783361559e+01 -2.6795197631235692e+02 -2.2755141226655232e+04 -1.2011203400582094e+06 
+1.0999999999999999e+00 -5.6604524810736101e-01 +7.7559468678700494e+00 -5.0815683206178286e-01 -1.8007433007737983e+01 -2.6272278900504602e+02 -2.2719241048521191e+04 -1.2326767357264329e+06 
+1.2000000000000000e+00 -5.6604529525470948e-01 +7.7559468966957086e+00 -5.0845540353166963e-01 -1.8012411553215109e+01 -2.5583108460309671e+02 -2.2661474677318114e+04 -1.2748808054234562e+06 
+1.3000000000000000e+00 -5.6604534623301983e-01 +7.7559469532376131e+00 -5.0880511226713998e-01 -1.8019328738399846e+01 -2.4769507134369141e+02 -2.2583930805763626e+04 -1.3251255737520645e+06 
+1.4000000000000001e+00 -5.6604540121549207e-01 +7.7559470410066833e+00 -5.0918823410184189e-01 -1.8028085977947860e+01 -2.3873294007062503e+02 -2.2488697377250934e+04 -1.3808042058182766e+06 
+1.5000000000000002e+00 -5.6604546037533288e-01 +7.7559471635151391e+00 -5.0958704312656089e-01 -1.8038584750050770e+01 -2.2936293669384310e+02 -2.2377861772571174e+04 -1.4393094607814932e+06 
+1.6000000000000003e+00 -5.6604552388574769e-01 +7.7559473242667787e+00 -5.0998381408319415e-01 -1.8050726180508494e+01 -2.2000328292960728e+02 -2.2253514315109376e+04 -1.4980342875103187e+06 
+1.7000000000000004e+00 -5.6604559191993919e-01 +7.7559475267721156e+00 -5.1036082213260425e-01 -1.8064411655890389e+01 -2.1107219088639712e+02 -2.2117743260847434e+04 -1.5543716908363176e+06 
+1.8000000000000005e+00 -5.6604566465111139e-01 +7.7559477745375602e+00 -5.1070034269231757e-01 -1.8079542408150253e+01 -2.0298786065503086e+02 -2.1972638102835663e+04 -1.6057147747067453e+06 
+1.9000000000000006e+00 -5.6604574225247184e-01 +7.7559480710669346e+00 -5.1098464949149969e-01 -1.8096019544228415e+01 -1.9616854909045080e+02 -2.1820289458523217e+04 -1.6494562151925869e+06 
+2.0000000000000004e+00 -5.6604582489721922e-01 +7.7559484198636230e+00 -5.1119601901642264e-01 -1.8113744150963477e+01 -1.9103242544397293e+02 -2.1662788152080120e+04 -1.6829893271032169e+06 
+2.1000000000000005e+00 -5.6604591271235283e-01 +7.7559488210176202e+00 -5.1132173485058618e-01 -1.8132557627044939e+01 -1.8788147666809581e+02 -2.1502256962588188e+04 -1.7044167980970677e+06 
+2.2000000000000006e+00 -5.6604600563951302e-01 +7.7559492612217991e+00 -5.1136917525744041e-01 -1.8152071340460036e+01 -1.8655052523115606e+02 -2.1340902055813531e+04 -1.7147011635488295e+06 
+2.3000000000000007e+00 -5.6604610357387186e-01 +7.7559497238932344e+00 -5.1135075746604375e-01 -1.8171841735933466e+01 -1.8675703055873100e+02 -2.1180935772894343e+04 -1.7155252248943264e+06 
+2.4000000000000008e+00 -5.6604620641060366e-01 +7.7559501924452823e+00 -5.1127889734379961e-01 -1.8191425120695175e+01 -1.8821849659464334e+02 -2.1024571530395475e+04 -1.7085714595244061e+06 
+2.5000000000000009e+00 -5.6604631404488237e-01 +7.7559506502956417e+00 -5.1116601152161101e-01 -1.8210377970780542e+01 -1.9065240044006862e+02 -2.0874021411946898e+04 -1.6955225488331355e+06 
+2.6000000000000010e+00 -5.6604642637187852e-01 +7.7559510808586927e+00 -5.1102451744506161e-01 -1.8228256622876817e+01 -1.9377619445220682e+02 -2.0731498661844042e+04 -1.6780613555687082e+06 
+2.7000000000000011e+00 -5.6604654328675907e-01 +7.7559514675537562e+00 -5.1086683209887640e-01 -1.8244617626702784e+01 -1.9730735695884243e+02 -2.0599214737486778e+04 -1.6578705160643863e+06 
+2.8000000000000012e+00 -5.6604666468468645e-01 +7.7559517937989559e+00 -5.1070537389048187e-01 -1.8259017475515126e+01 -2.0096331984475955e+02 -2.0479381602252193e+04 -1.6366330163495552e+06 
+2.9000000000000012e+00 -5.6604679046084427e-01 +7.7559520430115114e+00 -5.1055255742419092e-01 -1.8271012621204825e+01 -2.0446161943676577e+02 -2.0374211578731654e+04 -1.6160311300606600e+06 
+3.0000000000000013e+00 -5.6604692051038796e-01 +7.7559521986164732e+00 -5.1042080194825779e-01 -1.8280159850895792e+01 -2.0751967086018556e+02 -2.0285914192834625e+04 -1.5977479387069973e+06 
+3.1000000000000014e+00 -5.6604705475024886e-01 +7.7559522485937107e+00 -5.1031920252558771e-01 -1.8286109922538557e+01 -2.0993454212263734e+02 -2.0216513816434672e+04 -1.5829766540981077e+06 
+3.2000000000000015e+00 -5.6604719318513064e-01 +7.7559521986979494e+00 -5.1024351443729865e-01 -1.8288878843024388e+01 -2.1182389659496954e+02 -2.0167343551002170e+04 -1.5709274801625931e+06 
+3.3000000000000016e+00 -5.6604733584178979e-01 +7.7559520589983677e+00 -5.1018615733554251e-01 -1.8288570397260123e+01 -2.1338576170598782e+02 -2.0139584304197575e+04 -1.5603109357305295e+06 
+3.4000000000000017e+00 -5.6604748274700201e-01 +7.7559518395687475e+00 -5.1013954787960247e-01 -1.8285288558034445e+01 -2.1481824232340358e+02 -2.0134415446085004e+04 -1.5498370247027532e+06 
+3.5000000000000018e+00 -5.6604763392755197e-01 +7.7559515504799235e+00 -5.1009610114138704e-01 -1.8279137173846461e+01 -2.1631948482402231e+02 -2.0153017344900269e+04 -1.5382154726308335e+06 
+3.6000000000000019e+00 -5.6604778941020284e-01 +7.7559512018035770e+00 -5.1004823595125337e-01 -1.8270220143544282e+01 -2.1808753386193743e+02 -2.0196569890980787e+04 -1.5241566899244285e+06 
+3.7000000000000020e+00 -5.6604794922172597e-01 +7.7559508036111788e+00 -5.0998837016567788e-01 -1.8258641344830792e+01 -2.2032045603079411e+02 -2.0266253175994985e+04 -1.5063709494687242e+06 
+3.8000000000000020e+00 -5.6604811338891337e-01 +7.7559503659746838e+00 -5.0990891791528148e-01 -1.8244504673553010e+01 -2.2321641844912338e+02 -2.0363247127081991e+04 -1.4835678409270071e+06 
+3.9000000000000021e+00 -5.6604828193851697e-01 +7.7559498989649711e+00 -5.0980230103285684e-01 -1.8227914008069146e+01 -2.2697337313888082e+02 -2.0488731681540747e+04 -1.4544584294272240e+06 
+4.0000000000000018e+00 -5.6604845489732025e-01 +7.7559494126509181e+00 -5.0966093516722766e-01 -1.8208973117881865e+01 -2.3178944301524970e+02 -2.0643887767146258e+04 -1.4177526071641610e+06 
+4.1000000000000014e+00 -5.6604863227624724e-01 +7.7559489174453704e+00 -5.0948071853600652e-01 -1.8187900113865464e+01 -2.3775955757294062e+02 -2.0828258944653480e+04 -1.3728880645990265e+06 
+4.2000000000000011e+00 -5.6604881402318885e-01 +7.7559484265190219e+00 -5.0927140639273660e-01 -1.8165433541615275e+01 -2.4456510581162956e+02 -2.1034308501883803e+04 -1.3222419038356231e+06 
+4.3000000000000007e+00 -5.6604900007040626e-01 +7.7559479540881542e+00 -5.0904620016168400e-01 -1.8142458597774532e+01 -2.5178382080153065e+02 -2.1252587770037811e+04 -1.2689339609012452e+06 
+4.4000000000000004e+00 -5.6604919035013401e-01 +7.7559475143691259e+00 -5.0881830496110059e-01 -1.8119860486965017e+01 -2.5899335022044050e+02 -2.1473647971965027e+04 -1.2160845925855157e+06 
+4.5000000000000000e+00 -5.6604938479460398e-01 +7.7559471215765612e+00 -5.0860092687581659e-01 -1.8098524356994346e+01 -2.6577131229309629e+02 -2.1688040691633425e+04 -1.1668143661009539e+06 
+4.5999999999999996e+00 -5.6604958333608113e-01 +7.7559467899264822e+00 -5.0840726546181669e-01 -1.8079335426143345e+01 -2.7169551061098576e+02 -2.1886316837493996e+04 -1.1242425621355665e+06 
+4.6999999999999993e+00 -5.6604978590683519e-01 +7.7559465336331694e+00 -5.0825051891641482e-01 -1.8063178855887120e+01 -2.7634379291921869e+02 -2.2059027682423835e+04 -1.0914881321629244e+06 
+4.7999999999999989e+00 -5.6604999243911114e-01 +7.7559463669113109e+00 -5.0814388955806911e-01 -1.8050939838773871e+01 -2.7929389975347664e+02 -2.2196724144117146e+04 -1.0716707384302823e+06 
+4.8999999999999986e+00 -5.6605020286519014e-01 +7.7559463039748566e+00 -5.0810057318582180e-01 -1.8043503542932431e+01 -2.8012375305827777e+02 -2.2289957265820278e+04 -1.0679087932286344e+06 
+4.9999999999999982e+00 -5.6605041711735882e-01 +7.7559463590391031e+00 -5.0813376427971080e-01 -1.8041755221952283e+01 -2.7841131684055284e+02 -2.2329277223803128e+04 -1.0833204002639749e+06 
+5.0999999999999979e+00 -5.6605063516060927e-01 +7.7559465392894058e+00 -5.0825173733316709e-01 -1.8046231003480596e+01 -2.7389977912490588e+02 -2.2308668861190388e+04 -1.1197723566677754e+06 
+5.1999999999999975e+00 -5.6605085708887815e-01 +7.7559468209945717e+00 -5.0844321902998035e-01 -1.8055898360505850e+01 -2.6699475504803320e+02 -2.2237411994135415e+04 -1.1740808482752768e+06 
+5.2999999999999972e+00 -5.6605108302785667e-01 +7.7559471719678701e+00 -5.0869207737508160e-01 -1.8069287862582112e+01 -2.5826819629172849e+02 -2.2129017854648329e+04 -1.2417848171160421e+06 
+5.3999999999999968e+00 -5.6605131310323487e-01 +7.7559475600290071e+00 -5.0898218071562773e-01 -1.8084930319169171e+01 -2.4829204039297136e+02 -2.1996995924555365e+04 -1.3184233298679276e+06 
+5.4999999999999964e+00 -5.6605154744068320e-01 +7.7559479529928765e+00 -5.0929740149995295e-01 -1.8101356311092388e+01 -2.3763810333809602e+02 -2.1854857834965675e+04 -1.3995363260572357e+06 
+5.5999999999999961e+00 -5.6605178616587160e-01 +7.7559483186809226e+00 -5.0962161227828218e-01 -1.8117096651148586e+01 -2.2687819416649816e+02 -2.1716113593365972e+04 -1.4806638204470146e+06 
+5.6999999999999957e+00 -5.6605202940444777e-01 +7.7559486249120999e+00 -5.0993869016242532e-01 -1.8130682023488681e+01 -2.1658398846446630e+02 -2.1594274532747662e+04 -1.5573467776219042e+06 
+5.7999999999999954e+00 -5.6605227728205754e-01 +7.7559488395097489e+00 -5.1023251351148102e-01 -1.8140643256400132e+01 -2.0732711458997559e+02 -2.1502851100302312e+04 -1.6251265463478724e+06 
+5.8999999999999950e+00 -5.6605252992434463e-01 +7.7559489302969089e+00 -5.1048696043455033e-01 -1.8145511129393363e+01 -1.9967920929253305e+02 -2.1455354444217453e+04 -1.6795444238794805e+06 
+5.9999999999999947e+00 -5.6605278745690724e-01 +7.7559488650982606e+00 -5.1068591865473345e-01 -1.8143816442034439e+01 -1.9421162675888104e+02 -2.1465295911144800e+04 -1.7161437197803655e+06 
+6.0999999999999943e+00 -5.6605304997371353e-01 +7.7559486238750042e+00 -5.1081669737834157e-01 -1.8134598163385128e+01 -1.9135373699719108e+02 -2.1541718832168477e+04 -1.7316489100414971e+06 
+6.1999999999999940e+00 -5.6605331744455156e-01 +7.7559482383362495e+00 -5.1088033072557804e-01 -1.8119175717787073e+01 -1.9095857988879615e+02 -2.1673436360754516e+04 -1.7276077801613957e+06 
+6.2999999999999936e+00 -5.6605358980877540e-01 +7.7559477539522836e+00 -5.1088129672654992e-01 -1.8099502317268179e+01 -1.9273252953040310e+02 -2.1843595000332687e+04 -1.7068036195396360e+06 
+6.3999999999999932e+00 -5.6605386700571403e-01 +7.7559472161863638e+00 -5.1082407768414850e-01 -1.8077530930595529e+01 -1.9638184813401847e+02 -2.2035342895631511e+04 -1.6720204515451381e+06 
+6.4999999999999929e+00 -5.6605414897475392e-01 +7.7559466705057121e+00 -5.1071314530857237e-01 -1.8055214723689044e+01 -2.0161309462385836e+02 -2.2231826229243867e+04 -1.6260402347762303e+06 
+6.5999999999999925e+00 -5.6605443565527969e-01 +7.7559461623669934e+00 -5.1055297152492685e-01 -1.8034506456704605e+01 -2.0813282664974079e+02 -2.2416194207727127e+04 -1.5716449081182133e+06 
+6.6999999999999922e+00 -5.6605472698668713e-01 +7.7559457372255212e+00 -5.1034802525298528e-01 -1.8017358872779766e+01 -2.1564769763234315e+02 -2.2571595817272340e+04 -1.5116156915098347e+06 
+6.7999999999999918e+00 -5.6605502290839027e-01 +7.7559454405348776e+00 -5.1010277224937872e-01 -1.8005724674836046e+01 -2.2386445099521450e+02 -2.2681180028324852e+04 -1.4487331645940258e+06 
+6.8999999999999915e+00 -5.6605532335984121e-01 +7.7559453177413307e+00 -5.0982167086549945e-01 -1.8001556305305044e+01 -2.3249003947185074e+02 -2.2728097569568210e+04 -1.3857764420452158e+06 
+6.9999999999999911e+00 -5.6605562828046285e-01 +7.7559454142885595e+00 -5.0950918410787149e-01 -1.8006806142028864e+01 -2.4123130441450718e+02 -2.2695499298534109e+04 -1.3255253165737635e+06 
+7.0999999999999908e+00 -5.6605593760833728e-01 +7.7559457596233665e+00 -5.0917136219801806e-01 -1.8022776894093074e+01 -2.4980254003933928e+02 -2.2571950505429068e+04 -1.2704651988691948e+06 
+7.1999999999999904e+00 -5.6605625127426684e-01 +7.7559463177652024e+00 -5.0882021618764128e-01 -1.8047980051678174e+01 -2.5796902297547672e+02 -2.2369733913843967e+04 -1.2217102111487337e+06 
+7.2999999999999901e+00 -5.6605656920679892e-01 +7.7559470359497205e+00 -5.0846913824293294e-01 -1.8080177302267451e+01 -2.6551484271900773e+02 -2.2107614366987171e+04 -1.1799757542278871e+06 
+7.3999999999999897e+00 -5.6605689133448800e-01 +7.7559478614178232e+00 -5.0813151959287706e-01 -1.8117130549853563e+01 -2.7222410620858119e+02 -2.1804355080550438e+04 -1.1459771517069559e+06 
+7.4999999999999893e+00 -5.6605721758584082e-01 +7.7559487414186155e+00 -5.0782075997737430e-01 -1.8156602012160871e+01 -2.7788069248124197e+02 -2.1478716952584859e+04 -1.1204312620784829e+06 
+7.5999999999999890e+00 -5.6605754788936680e-01 +7.7559496232033185e+00 -5.0755025969970557e-01 -1.8196354003183622e+01 -2.8226845038310864e+02 -2.1149460222872749e+04 -1.1040552169176491e+06 
+7.6999999999999886e+00 -5.6605788217353969e-01 +7.7559504540337771e+00 -5.0733342487347621e-01 -1.8234149255619968e+01 -2.8517107589460181e+02 -2.0835341920709860e+04 -1.0975671718062353e+06 
+7.7999999999999883e+00 -5.6605822036684372e-01 +7.7559511811775375e+00 -5.0718366082095612e-01 -1.8267750736951793e+01 -2.8637227287141781e+02 -2.0555117337155461e+04 -1.1016852902801386e+06 
+7.8999999999999879e+00 -5.6605856239770513e-01 +7.7559517519085954e+00 -5.0711438330388436e-01 -1.8294921678708924e+01 -2.8565545892539006e+02 -2.0327539773297052e+04 -1.1171296964306452e+06 
+7.9999999999999876e+00 -5.6605890819455751e-01 +7.7559521135073046e+00 -5.0713900650143717e-01 -1.8313425556482176e+01 -2.8280409539949545e+02 -2.0171360794153115e+04 -1.1446202257858571e+06 
+8.0999999999999872e+00 -5.6605925771612586e-01 +7.7559522281858060e+00 -5.0726498956738497e-01 -1.8321640492155336e+01 -2.7773475193429283e+02 -2.0100295506765360e+04 -1.1841457733329632e+06 
+8.1999999999999869e+00 -5.6605961104340463e-01 +7.7559521159940727e+00 -5.0747654027175859e-01 -1.8320417818937003e+01 -2.7086959595367097e+02 -2.0107293218368013e+04 -1.2330024118257412e+06 
+8.2999999999999865e+00 -5.6605996828834915e-01 +7.7559518110488606e+00 -5.0775216891815478e-01 -1.8311235302145089e+01 -2.6275098952502901e+02 -2.0179914435987848e+04 -1.2878690695223869e+06 
+8.3999999999999861e+00 -5.6606032956293151e-01 +7.7559513474646833e+00 -5.0807038249768388e-01 -1.8295570572051268e+01 -2.5392139191996978e+02 -2.0305720901860961e+04 -1.3454239829817188e+06 
+8.4999999999999858e+00 -5.6606069497912970e-01 +7.7559507593442083e+00 -5.0840968695045086e-01 -1.8274900731014242e+01 -2.4492328826314758e+02 -2.0472278837720165e+04 -1.4023452220915912e+06 
+8.5999999999999854e+00 -5.6606106464895045e-01 +7.7559500807922852e+00 -5.0874858191025762e-01 -1.8250702918180945e+01 -2.3629934963344957e+02 -2.0667154342361289e+04 -1.4553095350882565e+06 
+8.6999999999999851e+00 -5.6606143868440417e-01 +7.7559493458982844e+00 -5.0906556714242346e-01 -1.8224453599294055e+01 -2.2859223651080293e+02 -2.0877919170403780e+04 -1.5009937635138968e+06 
+8.7999999999999847e+00 -5.6606181719751048e-01 +7.7559485887538404e+00 -5.0933914020210047e-01 -1.8197629274930790e+01 -2.2234467720550740e+02 -2.1092144997378404e+04 -1.5360742528559195e+06 
+8.8999999999999844e+00 -5.6606220030030718e-01 +7.7559478434369362e+00 -5.0954779468155020e-01 -1.8171705832973583e+01 -2.1809951573704200e+02 -2.1297408700857934e+04 -1.5572265305730745e+06 
+8.9999999999999840e+00 -5.6606258810484589e-01 +7.7559471440220662e+00 -5.0967002193460542e-01 -1.8148158973752498e+01 -2.1639965343961475e+02 -2.1481288831768976e+04 -1.5611257421863498e+06 
+9.0999999999999837e+00 -5.6606298069470740e-01 +7.7559465159180085e+00 -5.0969109985388661e-01 -1.8128075603595359e+01 -2.1759924755757834e+02 -2.1634607140788299e+04 -1.5456821427455118e+06 
+9.1999999999999833e+00 -5.6606337803771944e-01 +7.7559459549908896e+00 -5.0962334056604874e-01 -1.8111168246416472e+01 -2.2130893306815935e+02 -2.1760042342163913e+04 -1.5136335792073517e+06 
