residue - dangP:+0.082 %, dangN:-0.175 %, drefrxP: -26.15 um, drefrxN: -84.33 um
residue - dangP:-0.059 %, dangN:+0.059 %, drefrxP:  +0.16 um, drefrxN:  -0.16 um
residue - dangP:-0.059 %, dangN:+0.059 %, drefrxP:  +0.16 um, drefrxN:  -0.16 um
magnet:B2-016, current:421.9A => energy:3.146920 GeV, x0: 7.960 mm, px:+0.0204 deg
residue - dangP:-0.116 %, dangN:+0.108 %, drefrxP: -64.12 um, drefrxN: -18.14 um
residue - dangP:+0.042 %, dangN:-0.040 %, drefrxP:  +0.00 um, drefrxN:  +0.20 um
residue - dangP:+0.041 %, dangN:-0.041 %, drefrxP:  -0.12 um, drefrxN:  +0.11 um
residue - dangP:+0.041 %, dangN:-0.041 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.041 %, dangN:-0.041 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-017, current:381.7A => energy:2.850374 GeV, x0: 7.961 mm, px:-0.0207 deg
residue - dangP:-0.124 %, dangN:+0.099 %, drefrxP: -66.36 um, drefrxN: -20.72 um
residue - dangP:+0.041 %, dangN:-0.039 %, drefrxP:  +0.03 um, drefrxN:  +0.22 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-017, current:401.8A => energy:2.997977 GeV, x0: 7.962 mm, px:-0.0206 deg
residue - dangP:-0.123 %, dangN:+0.099 %, drefrxP: -67.99 um, drefrxN: -22.57 um
residue - dangP:+0.041 %, dangN:-0.039 %, drefrxP:  +0.02 um, drefrxN:  +0.21 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.040 %, dangN:-0.040 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-017, current:421.9A => energy:3.145489 GeV, x0: 7.964 mm, px:-0.0205 deg
residue - dangP:+0.041 %, dangN:-0.075 %, drefrxP: -31.56 um, drefrxN: -52.53 um
residue - dangP:-0.010 %, dangN:+0.013 %, drefrxP:  +0.20 um, drefrxN:  +0.15 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.04 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-018, current:381.7A => energy:2.850050 GeV, x0: 7.960 mm, px:+0.0094 deg
residue - dangP:+0.036 %, dangN:-0.079 %, drefrxP: -33.56 um, drefrxN: -54.54 um
residue - dangP:-0.011 %, dangN:+0.014 %, drefrxP:  +0.21 um, drefrxN:  +0.15 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.04 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-018, current:401.8A => energy:2.997743 GeV, x0: 7.961 mm, px:+0.0095 deg
residue - dangP:+0.040 %, dangN:-0.073 %, drefrxP: -34.79 um, drefrxN: -55.47 um
residue - dangP:-0.011 %, dangN:+0.014 %, drefrxP:  +0.20 um, drefrxN:  +0.14 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.03 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-018, current:421.9A => energy:3.145379 GeV, x0: 7.963 mm, px:+0.0093 deg
residue - dangP:-0.231 %, dangN:+0.145 %, drefrxP: -84.70 um, drefrxN: -17.07 um
residue - dangP:+0.039 %, dangN:-0.036 %, drefrxP:  +0.12 um, drefrxN:  +0.26 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-019, current:381.7A => energy:2.849103 GeV, x0: 7.966 mm, px:-0.0305 deg
residue - dangP:-0.218 %, dangN:+0.158 %, drefrxP: -84.69 um, drefrxN: -17.27 um
residue - dangP:+0.039 %, dangN:-0.036 %, drefrxP:  +0.09 um, drefrxN:  +0.23 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.10 um, drefrxN:  +0.10 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.10 um, drefrxN:  +0.10 um
magnet:B2-019, current:401.8A => energy:2.997242 GeV, x0: 7.967 mm, px:-0.0304 deg
residue - dangP:-0.206 %, dangN:+0.169 %, drefrxP: -84.87 um, drefrxN: -17.60 um
residue - dangP:+0.038 %, dangN:-0.036 %, drefrxP:  +0.06 um, drefrxN:  +0.20 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.10 um, drefrxN:  +0.10 um
residue - dangP:+0.037 %, dangN:-0.037 %, drefrxP:  -0.10 um, drefrxN:  +0.10 um
magnet:B2-019, current:421.9A => energy:3.145052 GeV, x0: 7.969 mm, px:-0.0304 deg
residue - dangP:-0.207 %, dangN:+0.188 %, drefrxP: -85.90 um, drefrxN:  -6.87 um
residue - dangP:+0.067 %, dangN:-0.065 %, drefrxP:  -0.04 um, drefrxN:  +0.26 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.19 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
magnet:B2-021, current:381.7A => energy:2.850035 GeV, x0: 7.965 mm, px:-0.0356 deg
residue - dangP:-0.222 %, dangN:+0.169 %, drefrxP: -88.89 um, drefrxN: -10.38 um
residue - dangP:+0.067 %, dangN:-0.065 %, drefrxP:  -0.00 um, drefrxN:  +0.28 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.19 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
magnet:B2-021, current:401.8A => energy:2.997389 GeV, x0: 7.967 mm, px:-0.0354 deg
residue - dangP:-0.211 %, dangN:+0.174 %, drefrxP: -89.26 um, drefrxN: -11.77 um
residue - dangP:+0.067 %, dangN:-0.065 %, drefrxP:  -0.03 um, drefrxN:  +0.26 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.19 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
residue - dangP:+0.066 %, dangN:-0.066 %, drefrxP:  -0.18 um, drefrxN:  +0.18 um
magnet:B2-021, current:421.9A => energy:3.145087 GeV, x0: 7.968 mm, px:-0.0350 deg
residue - dangP:-0.070 %, dangN:+0.013 %, drefrxP: -57.04 um, drefrxN: -41.22 um
residue - dangP:+0.013 %, dangN:-0.009 %, drefrxP:  +0.17 um, drefrxN:  +0.22 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-022, current:381.7A => energy:2.849523 GeV, x0: 7.966 mm, px:-0.0071 deg
residue - dangP:-0.060 %, dangN:+0.025 %, drefrxP: -57.40 um, drefrxN: -41.42 um
residue - dangP:+0.012 %, dangN:-0.009 %, drefrxP:  +0.14 um, drefrxN:  +0.19 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-022, current:401.8A => energy:2.997634 GeV, x0: 7.967 mm, px:-0.0072 deg
residue - dangP:-0.073 %, dangN:+0.009 %, drefrxP: -60.42 um, drefrxN: -45.02 um
residue - dangP:+0.012 %, dangN:-0.009 %, drefrxP:  +0.18 um, drefrxN:  +0.21 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-022, current:421.9A => energy:3.144675 GeV, x0: 7.969 mm, px:-0.0070 deg
residue - dangP:-0.023 %, dangN:-0.025 %, drefrxP: -45.26 um, drefrxN: -49.76 um
residue - dangP:-0.012 %, dangN:+0.015 %, drefrxP:  +0.23 um, drefrxN:  +0.16 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-023, current:381.7A => energy:2.849699 GeV, x0: 7.965 mm, px:+0.0020 deg
residue - dangP:-0.028 %, dangN:-0.029 %, drefrxP: -47.62 um, drefrxN: -52.16 um
residue - dangP:-0.013 %, dangN:+0.016 %, drefrxP:  +0.24 um, drefrxN:  +0.16 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.014 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-023, current:401.8A => energy:2.997355 GeV, x0: 7.966 mm, px:+0.0020 deg
residue - dangP:-0.019 %, dangN:-0.021 %, drefrxP: -48.37 um, drefrxN: -53.09 um
residue - dangP:-0.013 %, dangN:+0.016 %, drefrxP:  +0.22 um, drefrxN:  +0.14 um
residue - dangP:-0.015 %, dangN:+0.014 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.015 %, dangN:+0.015 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.015 %, dangN:+0.015 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-023, current:421.9A => energy:3.145055 GeV, x0: 7.968 mm, px:+0.0021 deg
residue - dangP:+0.025 %, dangN:-0.004 %, drefrxP: -37.41 um, drefrxN: -48.87 um
residue - dangP:-0.022 %, dangN:+0.024 %, drefrxP:  +0.18 um, drefrxN:  +0.06 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.06 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-024, current:381.7A => energy:2.850636 GeV, x0: 7.964 mm, px:+0.0051 deg
residue - dangP:+0.033 %, dangN:-0.000 %, drefrxP: -38.25 um, drefrxN: -50.33 um
residue - dangP:-0.023 %, dangN:+0.024 %, drefrxP:  +0.17 um, drefrxN:  +0.05 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.06 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-024, current:401.8A => energy:2.998645 GeV, x0: 7.966 mm, px:+0.0054 deg
residue - dangP:+0.041 %, dangN:+0.007 %, drefrxP: -39.13 um, drefrxN: -51.34 um
residue - dangP:-0.023 %, dangN:+0.024 %, drefrxP:  +0.15 um, drefrxN:  +0.03 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.06 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.023 %, dangN:+0.023 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-024, current:421.9A => energy:3.146391 GeV, x0: 7.968 mm, px:+0.0055 deg
residue - dangP:-0.116 %, dangN:+0.096 %, drefrxP: -70.12 um, drefrxN: -26.76 um
residue - dangP:+0.039 %, dangN:-0.037 %, drefrxP:  +0.05 um, drefrxN:  +0.23 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-025, current:381.7A => energy:2.849966 GeV, x0: 7.967 mm, px:-0.0195 deg
residue - dangP:-0.133 %, dangN:+0.082 %, drefrxP: -73.60 um, drefrxN: -29.95 um
residue - dangP:+0.040 %, dangN:-0.037 %, drefrxP:  +0.09 um, drefrxN:  +0.25 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-025, current:401.8A => energy:2.997337 GeV, x0: 7.969 mm, px:-0.0197 deg
residue - dangP:-0.137 %, dangN:+0.078 %, drefrxP: -75.75 um, drefrxN: -32.22 um
residue - dangP:+0.039 %, dangN:-0.036 %, drefrxP:  +0.09 um, drefrxN:  +0.26 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.10 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-025, current:421.9A => energy:3.144669 GeV, x0: 7.970 mm, px:-0.0196 deg
residue - dangP:+0.023 %, dangN:-0.011 %, drefrxP: -40.41 um, drefrxN: -48.31 um
residue - dangP:-0.008 %, dangN:+0.010 %, drefrxP:  +0.15 um, drefrxN:  +0.11 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.02 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-026, current:381.7A => energy:2.850496 GeV, x0: 7.965 mm, px:+0.0035 deg
residue - dangP:+0.039 %, dangN:+0.004 %, drefrxP: -40.44 um, drefrxN: -48.44 um
residue - dangP:-0.008 %, dangN:+0.010 %, drefrxP:  +0.12 um, drefrxN:  +0.07 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.02 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-026, current:401.8A => energy:2.998768 GeV, x0: 7.967 mm, px:+0.0036 deg
residue - dangP:+0.044 %, dangN:+0.012 %, drefrxP: -41.71 um, drefrxN: -49.37 um
residue - dangP:-0.009 %, dangN:+0.010 %, drefrxP:  +0.11 um, drefrxN:  +0.06 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.02 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.009 %, dangN:+0.009 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-026, current:421.9A => energy:3.146480 GeV, x0: 7.969 mm, px:+0.0034 deg
residue - dangP:-0.030 %, dangN:+0.071 %, drefrxP: -53.23 um, drefrxN: -29.02 um
residue - dangP:+0.031 %, dangN:-0.029 %, drefrxP:  -0.00 um, drefrxN:  +0.15 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.09 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
magnet:B2-027, current:381.7A => energy:2.850935 GeV, x0: 7.963 mm, px:-0.0108 deg
residue - dangP:-0.028 %, dangN:+0.074 %, drefrxP: -54.66 um, drefrxN: -30.35 um
residue - dangP:+0.030 %, dangN:-0.029 %, drefrxP:  -0.01 um, drefrxN:  +0.14 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
magnet:B2-027, current:401.8A => energy:2.998879 GeV, x0: 7.965 mm, px:-0.0109 deg
residue - dangP:-0.021 %, dangN:+0.078 %, drefrxP: -55.56 um, drefrxN: -31.49 um
residue - dangP:+0.031 %, dangN:-0.030 %, drefrxP:  -0.02 um, drefrxN:  +0.13 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.09 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
residue - dangP:+0.030 %, dangN:-0.030 %, drefrxP:  -0.08 um, drefrxN:  +0.08 um
magnet:B2-027, current:421.9A => energy:3.146568 GeV, x0: 7.967 mm, px:-0.0108 deg
residue - dangP:-0.009 %, dangN:+0.068 %, drefrxP: -47.19 um, drefrxN: -32.09 um
residue - dangP:+0.012 %, dangN:-0.011 %, drefrxP:  +0.03 um, drefrxN:  +0.09 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-028, current:381.7A => energy:2.851207 GeV, x0: 7.963 mm, px:-0.0068 deg
residue - dangP:-0.001 %, dangN:+0.076 %, drefrxP: -47.86 um, drefrxN: -33.08 um
residue - dangP:+0.011 %, dangN:-0.010 %, drefrxP:  +0.02 um, drefrxN:  +0.07 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.011 %, dangN:-0.011 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-028, current:401.8A => energy:2.999316 GeV, x0: 7.965 mm, px:-0.0067 deg
residue - dangP:+0.010 %, dangN:+0.086 %, drefrxP: -48.26 um, drefrxN: -33.72 um
residue - dangP:+0.011 %, dangN:-0.010 %, drefrxP:  -0.00 um, drefrxN:  +0.05 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
residue - dangP:+0.010 %, dangN:-0.010 %, drefrxP:  -0.03 um, drefrxN:  +0.03 um
magnet:B2-028, current:421.9A => energy:3.147171 GeV, x0: 7.966 mm, px:-0.0066 deg
residue - dangP:-0.163 %, dangN:+0.196 %, drefrxP: -79.80 um, drefrxN:  -4.58 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.13 um, drefrxN:  +0.21 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
magnet:B2-029, current:381.7A => energy:2.850787 GeV, x0: 7.964 mm, px:-0.0338 deg
residue - dangP:-0.168 %, dangN:+0.189 %, drefrxP: -82.09 um, drefrxN:  -7.14 um
residue - dangP:+0.071 %, dangN:-0.070 %, drefrxP:  -0.11 um, drefrxN:  +0.23 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
magnet:B2-029, current:401.8A => energy:2.998472 GeV, x0: 7.966 mm, px:-0.0337 deg
residue - dangP:-0.171 %, dangN:+0.186 %, drefrxP: -84.18 um, drefrxN:  -9.27 um
residue - dangP:+0.071 %, dangN:-0.070 %, drefrxP:  -0.11 um, drefrxN:  +0.23 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
residue - dangP:+0.071 %, dangN:-0.071 %, drefrxP:  -0.20 um, drefrxN:  +0.20 um
magnet:B2-029, current:421.9A => energy:3.145888 GeV, x0: 7.968 mm, px:-0.0338 deg
residue - dangP:+0.148 %, dangN:-0.183 %, drefrxP: -13.73 um, drefrxN: -84.35 um
residue - dangP:-0.068 %, dangN:+0.072 %, drefrxP:  +0.40 um, drefrxN:  +0.07 um
residue - dangP:-0.070 %, dangN:+0.069 %, drefrxP:  +0.19 um, drefrxN:  -0.20 um
residue - dangP:-0.070 %, dangN:+0.069 %, drefrxP:  +0.20 um, drefrxN:  -0.19 um
residue - dangP:-0.070 %, dangN:+0.069 %, drefrxP:  +0.19 um, drefrxN:  -0.20 um
magnet:B2-030, current:381.7A => energy:2.849765 GeV, x0: 7.967 mm, px:+0.0317 deg
residue - dangP:+0.153 %, dangN:-0.177 %, drefrxP: -15.03 um, drefrxN: -85.57 um
residue - dangP:-0.068 %, dangN:+0.072 %, drefrxP:  +0.37 um, drefrxN:  +0.05 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.19 um, drefrxN:  -0.20 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.20 um, drefrxN:  -0.20 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.20 um, drefrxN:  -0.20 um
magnet:B2-030, current:401.8A => energy:2.997718 GeV, x0: 7.969 mm, px:+0.0317 deg
residue - dangP:+0.149 %, dangN:-0.180 %, drefrxP: -17.19 um, drefrxN: -87.77 um
residue - dangP:-0.069 %, dangN:+0.072 %, drefrxP:  +0.37 um, drefrxN:  +0.05 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.19 um, drefrxN:  -0.20 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.20 um, drefrxN:  -0.20 um
residue - dangP:-0.070 %, dangN:+0.070 %, drefrxP:  +0.20 um, drefrxN:  -0.20 um
magnet:B2-030, current:421.9A => energy:3.145084 GeV, x0: 7.971 mm, px:+0.0318 deg
residue - dangP:+0.044 %, dangN:-0.001 %, drefrxP: -40.42 um, drefrxN: -50.99 um
residue - dangP:-0.012 %, dangN:+0.014 %, drefrxP:  +0.14 um, drefrxN:  +0.07 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.03 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-031, current:381.7A => energy:2.850790 GeV, x0: 7.968 mm, px:+0.0047 deg
residue - dangP:+0.055 %, dangN:+0.009 %, drefrxP: -40.38 um, drefrxN: -51.36 um
residue - dangP:-0.013 %, dangN:+0.014 %, drefrxP:  +0.12 um, drefrxN:  +0.05 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-031, current:401.8A => energy:2.998971 GeV, x0: 7.969 mm, px:+0.0049 deg
residue - dangP:+0.060 %, dangN:+0.014 %, drefrxP: -41.36 um, drefrxN: -52.30 um
residue - dangP:-0.013 %, dangN:+0.014 %, drefrxP:  +0.11 um, drefrxN:  +0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
residue - dangP:-0.013 %, dangN:+0.013 %, drefrxP:  +0.04 um, drefrxN:  -0.04 um
magnet:B2-031, current:421.9A => energy:3.146652 GeV, x0: 7.971 mm, px:+0.0049 deg
residue - dangP:-0.024 %, dangN:+0.059 %, drefrxP: -54.41 um, drefrxN: -36.82 um
residue - dangP:+0.018 %, dangN:-0.016 %, drefrxP:  +0.05 um, drefrxN:  +0.14 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
magnet:B2-032, current:381.7A => energy:2.850709 GeV, x0: 7.967 mm, px:-0.0079 deg
residue - dangP:-0.034 %, dangN:+0.048 %, drefrxP: -57.12 um, drefrxN: -39.66 um
residue - dangP:+0.018 %, dangN:-0.016 %, drefrxP:  +0.08 um, drefrxN:  +0.16 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
magnet:B2-032, current:401.8A => energy:2.998265 GeV, x0: 7.969 mm, px:-0.0079 deg
