# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.1649999999999991e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +8.1649997170987003e+00 +0.0000000000000000e+00 +9.9999999999466446e-02 -5.6580261444720589e-06 +0.0000000000000000e+00 +9.9999999998399336e-01
2.0000000000000001e-01 +8.1649988683947363e+00 +0.0000000000000000e+00 +1.9999999999573156e-01 -1.1316053314573894e-05 +0.0000000000000000e+00 +9.9999999993597344e-01
3.0000000000000004e-01 +8.1649974538879988e+00 +0.0000000000000000e+00 +2.9999999998559401e-01 -1.6974081634186807e-05 +0.0000000000000000e+00 +9.9999999985594024e-01
4.0000000000000002e-01 +8.1649954735783670e+00 +0.0000000000000000e+00 +3.9999999996585250e-01 -2.2632111217806885e-05 +0.0000000000000000e+00 +9.9999999974389375e-01
5.0000000000000000e-01 +8.1649929274657094e+00 +0.0000000000000000e+00 +4.9999999993330568e-01 -2.8290142170545107e-05 +0.0000000000000000e+00 +9.9999999959983388e-01
5.9999999999999998e-01 +8.1649898155498839e+00 +0.0000000000000000e+00 +5.9999999988475217e-01 -3.3948174588127410e-05 +0.0000000000000000e+00 +9.9999999942376072e-01
6.9999999999999996e-01 +8.1649861378307396e+00 +0.0000000000000000e+00 +6.9999999981699068e-01 -3.9606208556894783e-05 +0.0000000000000000e+00 +9.9999999921567417e-01
7.9999999999999993e-01 +8.1649818943081183e+00 +0.0000000000000000e+00 +7.9999999972681990e-01 -4.5264244153803341e-05 +0.0000000000000000e+00 +9.9999999897557412e-01
8.9999999999999991e-01 +8.1649770849818530e+00 +0.0000000000000000e+00 +8.9999999961103838e-01 -5.0922281446424398e-05 +0.0000000000000000e+00 +9.9999999870346068e-01
9.9999999999999989e-01 +8.1649717098517716e+00 +0.0000000000000000e+00 +9.9999999946644491e-01 -5.6580320492944572e-05 +0.0000000000000000e+00 +9.9999999839933373e-01
1.0999999999999999e+00 +8.1649657689176944e+00 +0.0000000000000000e+00 +1.0999999992898379e+00 -6.2238361342165861e-05 +0.0000000000000000e+00 +9.9999999806319328e-01
1.2000000000000000e+00 +8.1649592621794405e+00 +0.0000000000000000e+00 +1.1999999990780164e+00 -6.7896404033505696e-05 +0.0000000000000000e+00 +9.9999999769503922e-01
1.3000000000000000e+00 +8.1649521896368249e+00 +0.0000000000000000e+00 +1.2999999988277786e+00 -7.3554448596997068e-05 +0.0000000000000000e+00 +9.9999999729487166e-01
1.4000000000000001e+00 +8.1649445512896577e+00 +0.0000000000000000e+00 +1.3999999985359235e+00 -7.9212495053288578e-05 +0.0000000000000000e+00 +9.9999999686269048e-01
1.5000000000000002e+00 +8.1649363471377505e+00 +0.0000000000000000e+00 +1.4999999981992496e+00 -8.4870543413644533e-05 +0.0000000000000000e+00 +9.9999999639849557e-01
1.6000000000000003e+00 +8.1649275771809116e+00 +0.0000000000000000e+00 +1.5999999978145554e+00 -9.0528593679945006e-05 +0.0000000000000000e+00 +9.9999999590228705e-01
1.7000000000000004e+00 +8.1649182414189507e+00 +0.0000000000000000e+00 +1.6999999973786397e+00 -9.6186645844685936e-05 +0.0000000000000000e+00 +9.9999999537406481e-01
1.8000000000000005e+00 +8.1649083398516797e+00 +0.0000000000000000e+00 +1.7999999968883011e+00 -1.0184469989097922e-04 +0.0000000000000000e+00 +9.9999999481382873e-01
1.9000000000000006e+00 +8.1648978724789103e+00 +0.0000000000000000e+00 +1.8999999963403382e+00 -1.0750275579255277e-04 +0.0000000000000000e+00 +9.9999999422157893e-01
2.0000000000000004e+00 +8.1648868393004594e+00 +0.0000000000000000e+00 +1.9999999957315497e+00 -1.1316081351375059e-04 +0.0000000000000000e+00 +9.9999999359731528e-01
