# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.7222791536530682e-01 +7.8727643808922441e+00 -1.6432593782902134e+00 -5.0189827355706917e+01 +5.9634752312188484e+03 +4.1652458844305103e+04 -1.0372948311526978e+07 
+1.0000000000000001e-01 -5.7222811725854661e-01 +7.8727507886072008e+00 -1.6279805682072748e+00 -4.9995519314664868e+01 +5.6397985040335807e+03 +4.1501910449595569e+04 -8.7806416526055168e+06 
+2.0000000000000001e-01 -5.7222828174059837e-01 +7.8727361458381280e+00 -1.6132119977933115e+00 -4.9786709173770554e+01 +5.3115410675894864e+03 +4.1207428245068564e+04 -7.1331486939232415e+06 
+2.9999999999999999e-01 -5.7222841349753661e-01 +7.8727206514361292e+00 -1.5990258934581290e+00 -4.9557692581780799e+01 +4.9821450928972936e+03 +4.0717893634344888e+04 -5.4521379793770164e+06 
+4.0000000000000002e-01 -5.7222851721533308e-01 +7.8727045042536341e+00 -1.5854944899105461e+00 -4.9302765152262594e+01 +4.6550529226142226e+03 +3.9982187537328573e+04 -3.7592789222389809e+06 
+5.0000000000000000e-01 -5.7222859758004818e-01 +7.8726879031497212e+00 -1.5726900193484474e+00 -4.9016222661214869e+01 +4.3337068688672116e+03 +3.8949191716214467e+04 -2.0762408463429208e+06 
+5.9999999999999998e-01 -5.7222865927766009e-01 +7.8726710469877252e+00 -1.5606847220738833e+00 -4.8692360985386237e+01 +4.0215494110208747e+03 +3.7567788494879322e+04 -4.2469390645962325e+05 
+6.9999999999999996e-01 -5.7222870699412309e-01 +7.8726541346301033e+00 -1.5495508392180388e+00 -4.8325475997296138e+01 +3.7220230585169516e+03 +3.5786860323552828e+04 +1.1736915627862629e+06 
+8.0000000000000004e-01 -5.7222874541543745e-01 +7.8726373649437740e+00 -1.5393606153823731e+00 -4.7909863747021546e+01 +3.4385704002304474e+03 +3.3555290971639697e+04 +2.6972448257041443e+06 
+9.0000000000000002e-01 -5.7222877922754989e-01 +7.8726209367909190e+00 -1.5301862999921623e+00 -4.7439820213205273e+01 +3.1746341283306742e+03 +3.0821964179147373e+04 +4.1242946405510800e+06 
+1.0000000000000000e+00 -5.7222881311636720e-01 +7.8726050490338642e+00 -1.5221001462446411e+00 -4.6909641488188555e+01 +2.9336570180926642e+03 +2.7535764916957047e+04 +5.4331693637473481e+06 
+1.1000000000000001e+00 -5.7222885118353584e-01 +7.8725899088262574e+00 -1.5151593163137091e+00 -4.6317255857644142e+01 +2.7185802986561343e+03 +2.3675651390925406e+04 +6.6052995336739114e+06 
+1.2000000000000000e+00 -5.7222889524261311e-01 +7.8725757468681721e+00 -1.5093536674334558e+00 -4.5674882604097128e+01 +2.5302219342947737e+03 +1.9339236318363404e+04 +7.6350219740885627e+06 
+1.3000000000000000e+00 -5.7222894654749179e-01 +7.8725627973019412e+00 -1.5046544828973416e+00 -4.4998253914115168e+01 +2.3688395408610372e+03 +1.4653386796307688e+04 +8.5200259613017235e+06 
+1.3999999999999999e+00 -5.7222900635219875e-01 +7.8725512942700391e+00 -1.5010330390571132e+00 -4.4303102131717729e+01 +2.2346905879362293e+03 +9.7449714801915943e+03 +9.2580015078605767e+06 
+1.5000000000000000e+00 -5.7222907591064009e-01 +7.8725414719177929e+00 -1.4984606086386225e+00 -4.3605159862823960e+01 +2.1280324606708564e+03 +4.7408612728507669e+03 +9.8466390707994290e+06 
