# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +3.7000000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +3.6999997147794814e+00 +0.0000000000000000e+00 +9.9999999999457675e-02 -5.7044104009068762e-06 +0.0000000000000000e+00 +9.9999999998372990e-01
2.0000000000000001e-01 +3.6999988591179114e+00 +0.0000000000000000e+00 +1.9999999999566132e-01 -1.1408821058005598e-05 +0.0000000000000000e+00 +9.9999999993491950e-01
3.0000000000000004e-01 +3.6999974330152541e+00 +0.0000000000000000e+00 +2.9999999998535687e-01 -1.7113232179211851e-05 +0.0000000000000000e+00 +9.9999999985356880e-01
4.0000000000000002e-01 +3.6999954364714549e+00 +0.0000000000000000e+00 +3.9999999996529034e-01 -2.2817643919775419e-05 +0.0000000000000000e+00 +9.9999999973967768e-01
5.0000000000000000e-01 +3.6999928694864459e+00 +0.0000000000000000e+00 +4.9999999993220773e-01 -2.8522056382279598e-05 +0.0000000000000000e+00 +9.9999999959324626e-01
5.9999999999999998e-01 +3.6999897320601525e+00 +0.0000000000000000e+00 +5.9999999988285491e-01 -3.4226469616641121e-05 +0.0000000000000000e+00 +9.9999999941427453e-01
6.9999999999999996e-01 +3.6999860241924969e+00 +0.0000000000000000e+00 +6.9999999981397787e-01 -3.9930883620110626e-05 +0.0000000000000000e+00 +9.9999999920276239e-01
7.9999999999999993e-01 +3.6999817458834046e+00 +0.0000000000000000e+00 +7.9999999972232261e-01 -4.5635298337273674e-05 +0.0000000000000000e+00 +9.9999999895870995e-01
8.9999999999999991e-01 +3.6999768971328093e+00 +0.0000000000000000e+00 +8.9999999960463517e-01 -5.1339713660052282e-05 +0.0000000000000000e+00 +9.9999999868211709e-01
9.9999999999999989e-01 +3.6999714779406578e+00 +0.0000000000000000e+00 +9.9999999945766138e-01 -5.7044129427707001e-05 +0.0000000000000000e+00 +9.9999999837298381e-01
1.0999999999999999e+00 +3.6999654883069160e+00 +0.0000000000000000e+00 +1.0999999992781473e+00 -6.2748545431589288e-05 +0.0000000000000000e+00 +9.9999999803131023e-01
